Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_task_Nm,Param,Mode
0.0326,descent,0.5343,82.6172,14.5898,4.1220,-34.3500,0.017441,0.007765,0.084974,0.000026,55.000000,0,sigmoid
0.0337,descent,0.5343,82.5293,14.5020,1.3740,-34.3500,0.123017,0.008427,0.084976,0.000024,55.000000,0,sigmoid
0.0348,descent,0.5343,82.5293,14.5020,0.0000,-35.7240,0.217685,0.008620,0.084976,0.000024,55.000000,0,sigmoid
0.0359,descent,0.5343,82.5293,14.4141,-1.3740,-35.7240,0.123577,0.008989,0.084967,0.000033,55.000000,0,sigmoid
0.0370,descent,0.5343,82.4414,14.4141,-4.1220,-37.0980,0.019201,0.009475,0.084967,0.000033,55.000000,0,sigmoid
0.0381,descent,0.5343,82.4414,14.3262,-5.4960,-37.0980,0.018898,0.009844,0.084966,0.000034,55.000000,0,sigmoid
0.0393,descent,0.5343,82.4414,14.2383,-8.2440,-38.4720,0.019452,0.010406,0.084966,0.000034,55.000000,0,sigmoid
0.0403,descent,0.5343,82.3535,14.1504,-9.6180,-38.4720,0.019964,0.010967,0.084978,0.000022,55.000000,0,sigmoid
0.0414,descent,0.5343,82.3535,14.1504,-10.9920,-39.8460,0.020199,0.011160,0.084970,0.000030,55.000000,0,sigmoid
0.0426,descent,0.5343,82.3535,14.0625,-12.3660,-39.8460,0.020525,0.011529,0.084970,0.000030,55.000000,0,sigmoid
0.0437,descent,0.5343,82.2656,14.0625,-13.7400,-39.8460,0.020844,0.011822,0.084969,0.000031,55.000000,0,sigmoid
0.0448,descent,0.5343,82.2656,13.9746,-15.1140,-41.2200,0.021272,0.012284,0.084969,0.000031,55.000000,0,sigmoid
0.0460,descent,0.5343,82.1777,13.9746,-16.4880,-41.2200,0.021591,0.012577,0.084970,0.000030,55.000000,0,sigmoid
0.0470,descent,0.5343,82.1777,13.8867,-17.8620,-42.5940,0.022018,0.013038,0.084970,0.000030,55.000000,0,sigmoid
0.0481,descent,0.5343,82.1777,13.7988,-17.8620,-42.5940,0.022211,0.013307,0.084964,0.000036,55.000000,0,sigmoid
0.0492,descent,0.5343,82.1777,13.7988,-19.2360,-42.5940,0.022345,0.013408,0.084964,0.000036,55.000000,0,sigmoid
0.0503,descent,0.5343,82.0898,13.7109,-19.2360,-43.9680,0.022824,0.013960,0.084953,0.000047,55.000000,0,sigmoid
0.0514,descent,0.5343,82.0898,13.6230,-20.6100,-43.9680,0.023151,0.014330,0.084956,0.000044,55.000000,0,sigmoid
0.0526,descent,0.5343,82.0898,13.5352,-20.6100,-45.3420,0.023445,0.014690,0.084956,0.000044,55.000000,0,sigmoid
0.0537,descent,0.5343,82.0898,13.5352,-20.6100,-45.3420,0.023445,0.014690,0.084952,0.000048,55.000000,0,sigmoid
0.0548,descent,0.5343,82.0898,13.4473,-20.6100,-45.3420,0.023638,0.014958,0.084952,0.000048,55.000000,0,sigmoid
0.0559,descent,0.5343,82.0020,13.4473,-21.9840,-45.3420,0.023957,0.015252,0.084955,0.000045,55.000000,0,sigmoid
0.0570,descent,0.5343,82.0020,13.3594,-21.9840,-46.7160,0.024251,0.015612,0.084955,0.000045,55.000000,0,sigmoid
0.0581,descent,0.5343,82.0020,13.2715,-21.9840,-46.7160,0.024444,0.015881,0.084953,0.000047,55.000000,0,sigmoid
0.0592,descent,0.5343,81.9141,13.1836,-23.3580,-48.0900,0.025057,0.016535,0.084953,0.000047,55.000000,0,sigmoid
0.0604,descent,0.5343,81.9141,13.0957,-23.3580,-48.0900,0.025250,0.016803,0.084953,0.000047,55.000000,0,sigmoid
0.0614,descent,0.5343,81.9141,13.0957,-23.3580,-48.0900,0.025250,0.016803,0.084940,0.000060,55.000000,0,sigmoid
0.0631,descent,0.5343,81.9141,13.0078,-23.3580,-49.4640,0.025545,0.017164,0.084940,0.000060,55.000000,0,sigmoid
0.0637,descent,0.5343,81.9141,13.0078,-21.9840,-49.4640,0.025411,0.017062,0.084945,0.000055,55.000000,0,sigmoid
0.0648,descent,0.5343,81.9141,12.9199,-21.9840,-49.4640,0.025604,0.017330,0.084945,0.000055,55.000000,0,sigmoid
0.0659,descent,0.5343,81.8262,12.8320,-21.9840,-49.4640,0.025982,0.017791,0.084942,0.000058,55.000000,0,sigmoid
0.0670,descent,0.5343,81.8262,12.8320,-21.9840,-49.4640,0.025982,0.017791,0.084942,0.000058,55.000000,0,sigmoid
0.0681,descent,0.5343,81.8262,12.7441,-21.9840,-50.8380,0.026276,0.018152,0.084920,0.000080,55.000000,0,sigmoid
0.0693,descent,0.5343,81.7383,12.6562,-21.9840,-50.8380,0.026655,0.018612,0.084920,0.000080,55.000000,0,sigmoid
0.0703,descent,0.5343,81.7383,12.5684,-21.9840,-50.8380,0.026848,0.018880,0.084925,0.000075,55.000000,0,sigmoid
0.0714,descent,0.5343,81.7383,12.4805,-21.9840,-50.8380,0.027041,0.019148,0.084938,0.000062,55.000000,0,sigmoid
0.0726,descent,0.5343,81.6504,12.3926,-21.9840,-52.2120,0.027521,0.019701,0.084938,0.000062,55.000000,0,sigmoid
0.0737,descent,0.5343,81.6504,12.3926,-21.9840,-52.2120,0.027521,0.019701,0.084935,0.000065,55.000000,0,sigmoid
0.0748,descent,0.5343,81.6504,12.3047,-21.9840,-52.2120,0.027714,0.019969,0.084935,0.000065,55.000000,0,sigmoid
0.0759,descent,0.5343,81.5625,12.3047,-21.9840,-52.2120,0.027899,0.020161,0.084928,0.000072,55.000000,0,sigmoid
0.0770,descent,0.5343,81.5625,12.2168,-21.9840,-53.5860,0.028194,0.020522,0.084928,0.000072,55.000000,0,sigmoid
0.0781,descent,0.5343,81.5625,12.1289,-20.6100,-53.5860,0.028253,0.020689,0.084911,0.000089,55.000000,0,sigmoid
0.0793,descent,0.5343,81.4746,12.0410,-20.6100,-53.5860,0.028631,0.021149,0.084911,0.000089,55.000000,0,sigmoid
0.0804,descent,0.5343,81.4746,11.9531,-20.6100,-53.5860,0.028824,0.021417,0.084915,0.000085,55.000000,0,sigmoid
0.0814,descent,0.5343,81.4746,11.8652,-20.6100,-54.9600,0.029119,0.021778,0.084917,0.000083,55.000000,0,sigmoid
0.0826,descent,0.5343,81.3867,11.8652,-20.6100,-54.9600,0.029304,0.021970,0.084917,0.000083,55.000000,0,sigmoid
0.0837,descent,0.5343,81.3867,11.7773,-20.6100,-54.9600,0.029497,0.022238,0.084914,0.000086,55.000000,0,sigmoid
0.0848,descent,0.5343,81.3867,11.6895,-20.6100,-54.9600,0.029690,0.022506,0.084914,0.000086,55.000000,0,sigmoid
0.0859,descent,0.5343,81.2988,11.6895,-21.9840,-56.3340,0.030111,0.022892,0.084907,0.000093,55.000000,0,sigmoid
0.0870,descent,0.5343,81.2988,11.6895,-21.9840,-54.9600,0.030010,0.022800,0.084907,0.000093,55.000000,0,sigmoid
0.0881,descent,0.5343,81.2988,11.6016,-21.9840,-56.3340,0.030305,0.023160,0.084907,0.000093,55.000000,0,sigmoid
0.0892,descent,0.5343,81.2109,11.4258,-21.9840,-56.3340,0.030876,0.023889,0.084907,0.000093,55.000000,0,sigmoid
0.0904,descent,0.5343,81.2109,11.4258,-21.9840,-56.3340,0.030876,0.023889,0.084909,0.000091,55.000000,0,sigmoid
0.0914,descent,0.5343,81.2109,11.3379,-21.9840,-56.3340,0.031069,0.024156,0.084915,0.000085,55.000000,0,sigmoid
0.0926,descent,0.5343,81.1230,11.2500,-21.9840,-56.3340,0.031448,0.024617,0.084915,0.000085,55.000000,0,sigmoid
0.0937,descent,0.5343,81.1230,11.2500,-21.9840,-56.3340,0.031448,0.024617,0.084908,0.000092,55.000000,0,sigmoid
0.0948,descent,0.5343,81.1230,11.1621,-23.3580,-56.3340,0.031775,0.024986,0.084908,0.000092,55.000000,0,sigmoid
0.0959,descent,0.5343,81.1230,11.0742,-23.3580,-56.3340,0.031968,0.025254,0.084899,0.000101,55.000000,0,sigmoid
0.0970,descent,0.5490,81.0352,11.0742,-23.3580,-56.3340,0.032154,0.025446,0.084899,0.000101,55.000000,0,sigmoid
0.0981,descent,0.5490,81.0352,10.9863,-23.3580,-56.3340,0.032347,0.025714,0.084901,0.000099,55.000000,0,sigmoid
0.0993,descent,0.5490,80.9473,10.8984,-24.7320,-56.3340,0.032860,0.026276,0.084901,0.000099,55.000000,0,sigmoid
0.1004,descent,0.5490,80.9473,10.8105,-24.7320,-56.3340,0.033053,0.026543,0.084905,0.000095,55.000000,0,sigmoid
0.1015,descent,0.5490,80.9473,10.7227,-24.7320,-57.7080,0.033348,0.026904,0.084899,0.000101,55.000000,0,sigmoid
0.1030,descent,0.5490,80.8594,10.7227,-24.7320,-57.7080,0.033533,0.027096,0.084899,0.000101,55.000000,0,sigmoid
0.1037,descent,0.5490,80.8594,10.6348,-24.7320,-57.7080,0.033726,0.027364,0.084897,0.000103,55.000000,0,sigmoid
0.1048,descent,0.5490,80.8594,10.6348,-24.7320,-56.3340,0.033625,0.027271,0.084897,0.000103,55.000000,0,sigmoid
0.1062,descent,0.5490,80.7715,10.5469,-24.7320,-56.3340,0.034003,0.027731,0.084878,0.000122,55.000000,0,sigmoid
0.1072,descent,0.5490,80.7715,10.4590,-24.7320,-56.3340,0.034196,0.027998,0.084878,0.000122,55.000000,0,sigmoid
0.1082,descent,0.5490,80.7715,10.4590,-24.7320,-56.3340,0.034196,0.027998,0.084876,0.000124,55.000000,0,sigmoid
0.1096,descent,0.5490,80.6836,10.3711,-24.7320,-56.3340,0.034575,0.028458,0.084876,0.000124,55.000000,0,sigmoid
0.1110,descent,0.5490,80.6836,10.2832,-26.1060,-56.3340,0.034902,0.028828,0.084876,0.000124,55.000000,0,sigmoid
0.1115,descent,0.5490,80.5957,10.1953,-26.1060,-56.3340,0.035281,0.029287,0.084886,0.000114,55.000000,0,sigmoid
0.1130,descent,0.5490,80.5957,10.1953,-26.1060,-56.3340,0.035281,0.029287,0.084886,0.000114,55.000000,0,sigmoid
0.1137,descent,0.5490,80.5957,10.1074,-26.1060,-56.3340,0.035474,0.029555,0.084882,0.000118,55.000000,0,sigmoid
0.1148,descent,0.5490,80.5957,10.1074,-26.1060,-56.3340,0.035474,0.029555,0.084882,0.000118,55.000000,0,sigmoid
0.1161,descent,0.5490,80.5957,10.0195,-26.1060,-54.9600,0.035565,0.029729,0.084872,0.000128,55.000000,0,sigmoid
0.1172,descent,0.5490,80.5078,9.9316,-26.1060,-54.9600,0.035943,0.030189,0.084872,0.000128,55.000000,0,sigmoid
0.1181,descent,0.5490,80.5078,9.9316,-24.7320,-54.9600,0.035809,0.030087,0.084876,0.000124,55.000000,0,sigmoid
0.1199,descent,0.5490,80.5078,9.8437,-24.7320,-54.9600,0.036002,0.030354,0.084880,0.000120,55.000000,0,sigmoid
0.1203,descent,0.5490,80.4199,9.7559,-24.7320,-54.9600,0.036380,0.030814,0.084880,0.000120,55.000000,0,sigmoid
0.1215,descent,0.5490,80.4199,9.7559,-24.7320,-54.9600,0.036380,0.030814,0.084881,0.000119,55.000000,0,sigmoid
0.1226,descent,0.5490,80.4199,9.6680,-24.7320,-54.9600,0.036573,0.031081,0.084881,0.000119,55.000000,0,sigmoid
0.1237,descent,0.5490,80.4199,9.6680,-24.7320,-53.5860,0.036471,0.030988,0.084864,0.000136,55.000000,0,sigmoid
0.1248,descent,0.5490,80.3320,9.5801,-24.7320,-53.5860,0.036850,0.031448,0.084864,0.000136,55.000000,0,sigmoid
0.1259,descent,0.5490,80.3320,9.5801,-24.7320,-53.5860,0.036850,0.031448,0.084864,0.000136,55.000000,0,sigmoid
0.1270,descent,0.5490,80.3320,9.4922,-24.7320,-53.5860,0.037043,0.031715,0.084864,0.000136,55.000000,0,sigmoid
0.1282,descent,0.5490,80.3320,9.4922,-24.7320,-53.5860,0.037043,0.031715,0.084856,0.000144,55.000000,0,sigmoid
0.1294,descent,0.5490,80.2441,9.4043,-23.3580,-52.2120,0.037185,0.031980,0.084856,0.000144,55.000000,0,sigmoid
0.1304,descent,0.5490,80.2441,9.3164,-23.3580,-52.2120,0.037377,0.032246,0.084860,0.000140,55.000000,0,sigmoid
0.1314,descent,0.5490,80.2441,9.3164,-23.3580,-50.8380,0.037276,0.032154,0.084866,0.000134,55.000000,0,sigmoid
0.1326,descent,0.5490,80.2441,9.2285,-23.3580,-50.8380,0.037469,0.032420,0.084866,0.000134,55.000000,0,sigmoid
0.1337,descent,0.5490,80.2441,9.2285,-23.3580,-50.8380,0.037469,0.032420,0.084839,0.000161,55.000000,0,sigmoid
0.1348,descent,0.5490,80.2441,9.2285,-21.9840,-49.4640,0.037232,0.032226,0.084839,0.000161,55.000000,0,sigmoid
0.1359,descent,0.5490,80.1562,9.1406,-21.9840,-49.4640,0.037610,0.032685,0.084845,0.000155,55.000000,0,sigmoid
0.1370,descent,0.5490,80.1562,9.1406,-21.9840,-48.0900,0.037508,0.032592,0.084845,0.000155,55.000000,0,sigmoid
0.1381,descent,0.5490,80.1562,9.1406,-21.9840,-48.0900,0.037508,0.032592,0.084829,0.000171,55.000000,0,sigmoid
0.1392,descent,0.5490,80.1562,9.0527,-20.6100,-46.7160,0.037465,0.032664,0.084829,0.000171,55.000000,0,sigmoid
0.1403,descent,0.5490,80.1562,8.9648,-20.6100,-46.7160,0.037658,0.032931,0.084841,0.000159,55.000000,0,sigmoid
0.1415,descent,0.5490,80.1562,8.9648,-19.2360,-45.3420,0.037421,0.032736,0.084838,0.000162,55.000000,0,sigmoid
0.1426,descent,0.5490,80.1562,8.9648,-19.2360,-45.3420,0.037421,0.032736,0.084838,0.000162,55.000000,0,sigmoid
0.1437,descent,0.5490,80.0684,8.9648,-17.8620,-43.9680,0.037370,0.032734,0.084834,0.000166,55.000000,0,sigmoid
0.1448,descent,0.5490,80.0684,8.9648,-17.8620,-43.9680,0.037370,0.032734,0.084834,0.000166,55.000000,0,sigmoid
0.1459,descent,0.5490,80.0684,8.8770,-17.8620,-42.5940,0.037461,0.032908,0.084830,0.000170,55.000000,0,sigmoid
0.1470,descent,0.5490,80.0684,8.8770,-17.8620,-41.2200,0.037359,0.032815,0.084830,0.000170,55.000000,0,sigmoid
0.1481,descent,0.5490,80.0684,8.7891,-17.8620,-41.2200,0.037552,0.033081,0.084827,0.000173,55.000000,0,sigmoid
0.1492,descent,0.5490,80.0684,8.7891,-16.4880,-39.8460,0.037315,0.032887,0.084827,0.000173,55.000000,0,sigmoid
0.1503,descent,0.5490,80.0684,8.7891,-15.1140,-38.4720,0.037079,0.032692,0.084826,0.000174,55.000000,0,sigmoid
0.1514,descent,0.5490,80.0684,8.7012,-15.1140,-38.4720,0.037271,0.032958,0.084821,0.000179,55.000000,0,sigmoid
0.1525,descent,0.5490,80.0684,8.7012,-15.1140,-37.0980,0.037169,0.032865,0.084821,0.000179,55.000000,0,sigmoid
0.1537,descent,0.5490,80.0684,8.7012,-13.7400,-37.0980,0.037035,0.032764,0.084805,0.000195,55.000000,0,sigmoid
0.1548,descent,0.5490,80.0684,8.7012,-13.7400,-35.7240,0.036933,0.032671,0.084805,0.000195,55.000000,0,sigmoid
0.1559,descent,0.5490,80.0684,8.7012,-12.3660,-34.3500,0.036696,0.032476,0.084803,0.000197,55.000000,0,sigmoid
0.1570,descent,0.5490,80.0684,8.7012,-12.3660,-32.9760,0.036594,0.032383,0.084803,0.000197,55.000000,0,sigmoid
0.1581,descent,0.5490,80.0684,8.6133,-10.9920,-32.9760,0.036652,0.032548,0.084813,0.000187,55.000000,0,sigmoid
0.1592,descent,0.5490,79.9805,8.6133,-10.9920,-31.6020,0.036736,0.032647,0.084813,0.000187,55.000000,0,sigmoid
0.1604,descent,0.5490,79.9805,8.6133,-10.9920,-30.2280,0.036634,0.032554,0.084802,0.000198,55.000000,0,sigmoid
0.1614,descent,0.5490,79.9805,8.6133,-9.6180,-28.8540,0.036397,0.032359,0.084807,0.000193,55.000000,0,sigmoid
0.1625,descent,0.5490,79.9805,8.6133,-9.6180,-27.4800,0.036295,0.032267,0.084807,0.000193,55.000000,0,sigmoid
0.1637,descent,0.5490,79.9805,8.6133,-9.6180,-27.4800,0.036295,0.032267,0.084798,0.000202,55.000000,0,sigmoid
0.1648,descent,0.5490,79.9805,8.6133,-9.6180,-27.4800,0.036295,0.032267,0.084798,0.000202,55.000000,0,sigmoid
0.1659,descent,0.5490,79.9805,8.6133,-9.6180,-24.7320,0.036091,0.032081,0.084777,0.000223,55.000000,0,sigmoid
0.1670,descent,0.5490,79.9805,8.6133,-8.2440,-23.3580,0.035855,0.031886,0.084777,0.000223,55.000000,0,sigmoid
0.1681,descent,0.5490,79.9805,8.6133,-8.2440,-21.9840,0.035753,0.031794,0.084784,0.000216,55.000000,0,sigmoid
0.1692,descent,0.5490,79.9805,8.6133,-6.8700,-20.6100,0.035517,0.031599,0.084784,0.000216,55.000000,0,sigmoid
0.1703,descent,0.5490,79.9805,8.6133,-6.8700,-19.2360,0.035415,0.031506,0.084787,0.000213,55.000000,0,sigmoid
0.1714,descent,0.5490,79.9805,8.6133,-6.8700,-19.2360,0.035415,0.031506,0.084774,0.000226,55.000000,0,sigmoid
0.1725,descent,0.5490,79.9805,8.6133,-6.8700,-17.8620,0.035313,0.031413,0.084774,0.000226,55.000000,0,sigmoid
0.1737,descent,0.5490,79.9805,8.6133,-5.4960,-16.4880,0.035084,0.031218,0.084775,0.000225,55.000000,0,sigmoid
0.1748,descent,0.5490,79.9805,8.6133,-5.4960,-15.1140,0.034982,0.031126,0.084775,0.000225,55.000000,0,sigmoid
0.1759,descent,0.5490,79.9805,8.6133,-5.4960,-15.1140,0.034982,0.031126,0.084770,0.000230,55.000000,0,sigmoid
0.1770,descent,0.5490,79.9805,8.6133,-4.1220,-15.1140,0.035476,0.031024,0.084770,0.000230,55.000000,0,sigmoid
0.1781,descent,0.5490,79.9805,8.6133,-4.1220,-12.3660,0.035272,0.030838,0.084751,0.000249,55.000000,0,sigmoid
0.1792,descent,0.5490,79.9805,8.6133,-4.1220,-10.9920,0.035170,0.030745,0.084751,0.000249,55.000000,0,sigmoid
0.1803,descent,0.5490,79.9805,8.6133,-4.1220,-9.6180,0.035068,0.030652,0.084778,0.000222,55.000000,0,sigmoid
0.1814,descent,0.5490,79.9805,8.6133,-2.7480,-9.6180,0.049822,0.030551,0.084755,0.000245,55.000000,0,sigmoid
0.1825,descent,0.5490,79.9805,8.6133,-2.7480,-8.2440,0.049720,0.030458,0.084755,0.000245,55.000000,0,sigmoid
0.1837,descent,0.5490,79.9805,8.6133,-2.7480,-8.2440,0.049720,0.030458,0.084752,0.000248,55.000000,0,sigmoid
0.1848,descent,0.5490,79.9805,8.6133,-2.7480,-6.8700,0.049618,0.030365,0.084752,0.000248,55.000000,0,sigmoid
0.1859,descent,0.5490,79.9805,8.6133,-2.7480,-5.4960,0.049516,0.030279,0.084756,0.000244,55.000000,0,sigmoid
0.1870,descent,0.5688,79.9805,8.6133,-2.7480,-5.4960,0.049516,0.030279,0.084756,0.000244,55.000000,0,sigmoid
0.1881,descent,0.5688,79.9805,8.6133,-2.7480,-5.4960,0.049516,0.030279,0.084755,0.000245,55.000000,0,sigmoid
0.1892,descent,0.5688,79.9805,8.7012,-2.7480,-4.1220,0.049222,0.030549,0.084755,0.000245,55.000000,0,sigmoid
0.1903,descent,0.5688,79.9805,8.7012,-2.7480,-2.7480,0.049120,0.045345,0.084733,0.000267,55.000000,0,sigmoid
0.1915,descent,0.5688,79.9805,8.7012,-1.3740,-1.3740,0.138926,0.135192,0.084736,0.000264,55.000000,0,sigmoid
0.1925,descent,0.5688,79.9805,8.7012,-1.3740,0.0000,0.138824,0.229533,0.084736,0.000264,55.000000,0,sigmoid
0.1937,descent,0.5688,79.9805,8.7012,-1.3740,0.0000,0.138824,0.229533,0.084740,0.000260,55.000000,0,sigmoid
0.1948,descent,0.5688,79.9805,8.7012,-1.3740,0.0000,0.138824,0.229533,0.084740,0.000260,55.000000,0,sigmoid
0.1959,descent,0.5688,79.9805,8.7012,0.0000,1.3740,0.233021,0.134905,0.084727,0.000273,55.000000,0,sigmoid
0.1970,descent,0.5688,79.9805,8.7012,0.0000,1.3740,0.233021,0.134905,0.084727,0.000273,55.000000,0,sigmoid
0.1981,descent,0.5688,79.9805,8.7012,0.0000,1.3740,0.233021,0.134905,0.084731,0.000269,55.000000,0,sigmoid
0.1992,descent,0.5688,79.9805,8.7012,0.0000,1.3740,0.233021,0.134905,0.084731,0.000269,55.000000,0,sigmoid
0.2004,descent,0.5688,79.9805,8.7891,0.0000,2.7480,0.232727,0.044504,0.084732,0.000268,55.000000,0,sigmoid
0.2015,descent,0.5688,79.9805,8.7891,0.0000,2.7480,0.232727,0.044504,0.084700,0.000300,55.000000,0,sigmoid
0.2027,descent,0.5688,79.9805,8.7891,0.0000,4.1220,0.232625,0.029522,0.084700,0.000300,55.000000,0,sigmoid
0.2037,descent,0.5688,80.0684,8.7891,1.3740,4.1220,0.137872,0.029228,0.084711,0.000289,55.000000,0,sigmoid
0.2048,descent,0.5688,80.0684,8.8770,1.3740,5.4960,0.137577,0.028241,0.084711,0.000289,55.000000,0,sigmoid
0.2059,descent,0.5688,80.0684,8.8770,1.3740,5.4960,0.137577,0.028241,0.084691,0.000309,55.000000,0,sigmoid
0.2070,descent,0.5688,80.0684,8.9648,1.3740,6.8700,0.137283,0.027874,0.084691,0.000309,55.000000,0,sigmoid
0.2081,descent,0.5688,80.1562,8.9648,2.7480,6.8700,0.046922,0.027580,0.084683,0.000317,55.000000,0,sigmoid
0.2092,descent,0.5688,80.2441,9.1406,4.1220,9.6180,0.031126,0.026568,0.084683,0.000317,55.000000,0,sigmoid
0.2103,descent,0.5688,80.3320,9.2285,5.4960,10.9920,0.029883,0.025914,0.084684,0.000316,55.000000,0,sigmoid
0.2114,descent,0.5688,80.3320,9.2285,5.4960,12.3660,0.029781,0.025822,0.084690,0.000310,55.000000,0,sigmoid
0.2126,descent,0.5688,80.4199,9.3164,6.8700,13.7400,0.029160,0.025168,0.084690,0.000310,55.000000,0,sigmoid
0.2137,descent,0.5688,80.5078,9.4043,8.2440,15.1140,0.028547,0.024515,0.084666,0.000334,55.000000,0,sigmoid
0.2148,descent,0.5688,80.5957,9.4922,10.9920,19.2360,0.027595,0.023574,0.084666,0.000334,55.000000,0,sigmoid
0.2159,descent,0.5688,80.6836,9.5801,12.3660,20.6100,0.026981,0.022921,0.084673,0.000327,55.000000,0,sigmoid
0.2170,descent,0.5688,80.7715,9.6680,13.7400,21.9840,0.026368,0.022267,0.084673,0.000327,55.000000,0,sigmoid
0.2181,descent,0.5688,80.9473,9.6680,16.4880,21.9840,0.025728,0.021679,0.084666,0.000334,55.000000,0,sigmoid
0.2192,descent,0.5688,81.1230,9.8437,21.9840,27.4800,0.024029,0.019983,0.084666,0.000334,55.000000,0,sigmoid
0.2203,descent,0.5688,81.2109,9.8437,24.7320,28.8540,0.023473,0.019495,0.084666,0.000334,55.000000,0,sigmoid
0.2214,descent,0.5688,81.2988,9.9316,27.4800,30.2280,0.022725,0.018739,0.084666,0.000334,55.000000,0,sigmoid
0.2226,descent,0.5688,81.3867,10.0195,28.8540,31.6020,0.022111,0.018086,0.084666,0.000334,55.000000,0,sigmoid
0.2237,descent,0.5688,81.4746,10.1074,31.6020,34.3500,0.021262,0.017238,0.084667,0.000333,55.000000,0,sigmoid
0.2248,descent,0.5688,81.5625,10.1074,34.3500,35.7240,0.020706,0.016750,0.084667,0.000333,55.000000,0,sigmoid
