Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_task_Nm,Param,Mode
0.0017,descent,0.5549,85.1660,10.4590,-20.6100,-12.3660,0.021258,0.015107,0.084995,0.000005,55.000000,0,sigmoid
0.0020,descent,0.5549,85.1660,10.4590,-20.6100,-12.3660,0.021258,0.015107,0.084989,0.000011,55.000000,0,sigmoid
0.0025,descent,0.5549,85.1660,10.4590,-19.2360,-12.3660,0.021124,0.015006,0.084989,0.000011,55.000000,0,sigmoid
0.0037,descent,0.5549,85.1660,10.4590,-17.8620,-12.3660,0.020989,0.014904,0.084989,0.000011,55.000000,0,sigmoid
0.0048,descent,0.5549,85.1660,10.4590,-17.8620,-10.9920,0.020888,0.014811,0.084994,0.000006,55.000000,0,sigmoid
0.0059,descent,0.5549,85.1660,10.4590,-16.4880,-10.9920,0.020753,0.014710,0.084994,0.000006,55.000000,0,sigmoid
0.0070,descent,0.5549,85.1660,10.4590,-16.4880,-9.6180,0.020652,0.014617,0.084998,0.000002,55.000000,0,sigmoid
0.0083,descent,0.5549,85.0781,10.4590,-16.4880,-9.6180,0.020837,0.014809,0.084988,0.000012,55.000000,0,sigmoid
0.0092,descent,0.5549,85.0781,10.4590,-16.4880,-9.6180,0.020837,0.014809,0.084988,0.000012,55.000000,0,sigmoid
0.0104,descent,0.5549,85.0781,10.4590,-15.1140,-8.2440,0.020601,0.014615,0.084983,0.000017,55.000000,0,sigmoid
0.0114,descent,0.5549,85.0781,10.4590,-15.1140,-8.2440,0.020601,0.014615,0.084983,0.000017,55.000000,0,sigmoid
0.0125,descent,0.5549,85.0781,10.4590,-15.1140,-6.8700,0.020500,0.014522,0.084976,0.000024,55.000000,0,sigmoid
0.0136,descent,0.5549,85.0781,10.4590,-15.1140,-6.8700,0.020500,0.014522,0.084976,0.000024,55.000000,0,sigmoid
0.0148,descent,0.5549,85.0781,10.4590,-13.7400,-6.8700,0.020365,0.014420,0.084971,0.000029,55.000000,0,sigmoid
0.0159,descent,0.5549,85.0781,10.4590,-13.7400,-6.8700,0.020365,0.014420,0.084971,0.000029,55.000000,0,sigmoid
0.0170,descent,0.5549,85.0781,10.4590,-12.3660,-6.8700,0.020231,0.014319,0.084974,0.000026,55.000000,0,sigmoid
0.0181,descent,0.5549,85.0781,10.4590,-12.3660,-5.4960,0.020129,0.014233,0.084976,0.000024,55.000000,0,sigmoid
0.0192,descent,0.5549,84.9902,10.4590,-10.9920,-4.1220,0.020079,0.014860,0.084976,0.000024,55.000000,0,sigmoid
0.0203,descent,0.5549,84.9902,10.4590,-10.9920,-4.1220,0.020079,0.014860,0.084993,0.000007,55.000000,0,sigmoid
0.0214,descent,0.5549,84.9902,10.4590,-10.9920,-4.1220,0.020079,0.014860,0.084993,0.000007,55.000000,0,sigmoid
0.0225,descent,0.5549,84.9902,10.4590,-10.9920,-4.1220,0.020079,0.014860,0.084979,0.000021,55.000000,0,sigmoid
0.0236,descent,0.5549,84.9902,10.4590,-10.9920,-2.7480,0.019978,0.029656,0.084979,0.000021,55.000000,0,sigmoid
0.0248,descent,0.5549,84.9902,10.4590,-9.6180,-2.7480,0.019843,0.029554,0.084978,0.000022,55.000000,0,sigmoid
0.0259,descent,0.5549,84.9902,10.4590,-9.6180,-2.7480,0.019843,0.029554,0.084978,0.000022,55.000000,0,sigmoid
0.0270,descent,0.5549,84.9902,10.4590,-9.6180,-2.7480,0.019843,0.029554,0.084999,0.000001,55.000000,0,sigmoid
0.0281,descent,0.5549,84.9902,10.4590,-8.2440,-1.3740,0.019607,0.119402,0.084980,0.000020,55.000000,0,sigmoid
0.0292,descent,0.5549,84.9023,10.4590,-8.2440,-1.3740,0.019793,0.119594,0.084980,0.000020,55.000000,0,sigmoid
0.0303,descent,0.5549,84.9023,10.4590,-8.2440,-1.3740,0.019793,0.119594,0.084974,0.000026,55.000000,0,sigmoid
0.0314,descent,0.5549,84.9023,10.4590,-8.2440,-1.3740,0.019793,0.119594,0.084974,0.000026,55.000000,0,sigmoid
0.0325,descent,0.5549,84.9023,10.4590,-8.2440,0.0000,0.019691,0.213935,0.084968,0.000032,55.000000,0,sigmoid
0.0337,descent,0.5549,84.9023,10.4590,-8.2440,0.0000,0.019691,0.213935,0.084968,0.000032,55.000000,0,sigmoid
0.0348,descent,0.5549,84.8145,10.4590,-8.2440,0.0000,0.019877,0.214127,0.084974,0.000026,55.000000,0,sigmoid
0.0359,descent,0.5549,84.8145,10.4590,-8.2440,0.0000,0.019877,0.214127,0.084974,0.000026,55.000000,0,sigmoid
0.0370,descent,0.5549,84.8145,10.4590,-8.2440,0.0000,0.019877,0.214127,0.084974,0.000026,55.000000,0,sigmoid
0.0381,descent,0.5549,84.8145,10.4590,-9.6180,0.0000,0.020012,0.214229,0.084956,0.000044,55.000000,0,sigmoid
0.0392,descent,0.5549,84.7266,10.4590,-9.6180,0.0000,0.020197,0.214421,0.084956,0.000044,55.000000,0,sigmoid
0.0403,descent,0.5549,84.7266,10.4590,-9.6180,0.0000,0.020197,0.214421,0.084960,0.000040,55.000000,0,sigmoid
0.0414,descent,0.5549,84.7266,10.4590,-9.6180,0.0000,0.020197,0.214421,0.084960,0.000040,55.000000,0,sigmoid
0.0425,descent,0.5549,84.6387,10.5469,-9.6180,1.3740,0.020089,0.119820,0.084986,0.000014,55.000000,0,sigmoid
0.0436,descent,0.5549,84.6387,10.5469,-10.9920,1.3740,0.020224,0.119922,0.084986,0.000014,55.000000,0,sigmoid
0.0448,descent,0.5549,84.5508,10.6348,-10.9920,1.3740,0.020217,0.119847,0.084951,0.000049,55.000000,0,sigmoid
0.0459,descent,0.5549,84.5508,10.6348,-12.3660,2.7480,0.020250,0.029814,0.084951,0.000049,55.000000,0,sigmoid
0.0470,descent,0.5549,84.5508,10.7227,-12.3660,4.1220,0.019956,0.014566,0.084965,0.000035,55.000000,0,sigmoid
0.0481,descent,0.5549,84.4629,10.8105,-13.7400,5.4960,0.019982,0.013871,0.084957,0.000043,55.000000,0,sigmoid
0.0492,descent,0.5549,84.4629,10.8984,-15.1140,6.8700,0.019822,0.013606,0.084957,0.000043,55.000000,0,sigmoid
0.0503,descent,0.5549,84.4629,10.9863,-15.1140,8.2440,0.019528,0.013246,0.084971,0.000029,55.000000,0,sigmoid
0.0514,descent,0.5543,84.3750,11.0742,-15.1140,9.6180,0.019420,0.013078,0.084971,0.000029,55.000000,0,sigmoid
0.0525,descent,0.5543,84.3750,11.1621,-16.4880,12.3660,0.019159,0.012727,0.084951,0.000049,55.000000,0,sigmoid
0.0536,descent,0.5543,84.2871,11.3379,-16.4880,13.7400,0.018858,0.012292,0.084951,0.000049,55.000000,0,sigmoid
0.0548,descent,0.5543,84.2871,11.4258,-17.8620,16.4880,0.018597,0.011941,0.084957,0.000043,55.000000,0,sigmoid
0.0559,descent,0.5543,84.1992,11.5137,-17.8620,19.2360,0.018388,0.011680,0.084957,0.000043,55.000000,0,sigmoid
0.0570,descent,0.5543,84.1992,11.6016,-19.2360,21.9840,0.018127,0.011329,0.084950,0.000050,55.000000,0,sigmoid
0.0581,descent,0.5543,84.1113,11.8652,-20.6100,27.4800,0.017465,0.010450,0.084959,0.000041,55.000000,0,sigmoid
0.0592,descent,0.5543,84.1113,11.9531,-21.9840,30.2280,0.017204,0.010099,0.084959,0.000041,55.000000,0,sigmoid
0.0603,descent,0.5543,84.0234,12.1289,-23.3580,32.9760,0.016937,0.009672,0.084947,0.000053,55.000000,0,sigmoid
0.0614,descent,0.5543,84.0234,12.2168,-23.3580,37.0980,0.016441,0.009127,0.084947,0.000053,55.000000,0,sigmoid
0.0625,descent,0.5543,83.9355,12.3047,-24.7320,39.8460,0.016366,0.008968,0.084949,0.000051,55.000000,0,sigmoid
0.0637,descent,0.5543,83.9355,12.3926,-24.7320,42.5940,0.015971,0.008515,0.084949,0.000051,55.000000,0,sigmoid
0.0648,descent,0.5543,83.8477,12.4805,-26.1060,46.7160,0.015795,0.008263,0.084948,0.000052,55.000000,0,sigmoid
0.0659,descent,0.5543,83.8477,12.5684,-27.4800,49.4640,0.015535,0.007912,0.084948,0.000052,55.000000,0,sigmoid
0.0670,descent,0.5543,83.7598,12.7441,-27.4800,52.2120,0.015134,0.007383,0.084946,0.000054,55.000000,0,sigmoid
0.0681,descent,0.5543,83.6719,12.9199,-28.8540,59.0820,0.014564,0.006679,0.084933,0.000067,55.000000,0,sigmoid
0.0692,descent,0.5543,83.6719,13.0078,-30.2280,61.8300,0.014304,0.006327,0.084933,0.000067,55.000000,0,sigmoid
0.0703,descent,0.5543,83.5840,13.0957,-31.6020,64.5780,0.014230,0.006168,0.084932,0.000068,55.000000,0,sigmoid
0.0715,descent,0.5543,83.5840,13.1836,-31.6020,68.7000,0.013735,0.005622,0.084932,0.000068,55.000000,0,sigmoid
0.0726,descent,0.5543,83.4961,13.2715,-32.9760,71.4480,0.013660,0.005463,0.084933,0.000067,55.000000,0,sigmoid
0.0737,descent,0.5543,83.4082,13.3594,-34.3500,74.1960,0.013586,0.005303,0.084933,0.000067,55.000000,0,sigmoid
0.0748,descent,0.5543,83.4082,13.4473,-34.3500,76.9440,0.013192,0.004851,0.084936,0.000064,55.000000,0,sigmoid
0.0760,descent,0.5543,83.3203,13.5352,-35.7240,79.6920,0.013118,0.004691,0.084936,0.000064,55.000000,0,sigmoid
0.0770,descent,0.5543,83.2324,13.5352,-35.7240,81.0660,0.013203,0.004790,0.084932,0.000068,55.000000,0,sigmoid
0.0781,descent,0.5543,83.1445,13.7109,-37.0980,85.1880,0.012836,0.004270,0.084922,0.000078,55.000000,0,sigmoid
0.0792,descent,0.5543,83.1445,13.7988,-38.4720,86.5620,0.012678,0.004011,0.084922,0.000078,55.000000,0,sigmoid
0.0803,descent,0.5543,83.0566,13.7988,-38.4720,87.9360,0.012762,0.004111,0.084917,0.000083,55.000000,0,sigmoid
0.0814,descent,0.5543,82.9688,13.8867,-39.8460,87.9360,0.012890,0.004136,0.084917,0.000083,55.000000,0,sigmoid
0.0825,descent,0.5543,82.9688,13.9746,-41.2200,89.3100,0.012732,0.003877,0.084923,0.000077,55.000000,0,sigmoid
0.0836,descent,0.5543,82.8809,14.0625,-41.2200,89.3100,0.012726,0.003801,0.084923,0.000077,55.000000,0,sigmoid
0.0848,descent,0.5543,82.7930,14.0625,-42.5940,90.6840,0.012945,0.004001,0.084920,0.000080,55.000000,0,sigmoid
0.0859,descent,0.5543,82.7930,14.1504,-42.5940,89.3100,0.012854,0.003826,0.084920,0.000080,55.000000,0,sigmoid
0.0870,descent,0.5543,82.7051,14.1504,-43.9680,89.3100,0.013174,0.004119,0.084927,0.000073,55.000000,0,sigmoid
0.0881,descent,0.5543,82.6172,14.2383,-45.3420,87.9360,0.013403,0.004236,0.084926,0.000074,55.000000,0,sigmoid
0.0892,descent,0.5543,82.5293,14.2383,-46.7160,86.5620,0.013823,0.004622,0.084926,0.000074,55.000000,0,sigmoid
0.0903,descent,0.5543,82.4414,14.3262,-46.7160,85.1880,0.013918,0.004638,0.084920,0.000080,55.000000,0,sigmoid
0.0916,descent,0.5543,82.4414,14.3262,-48.0900,83.8140,0.014153,0.004832,0.084920,0.000080,55.000000,0,sigmoid
0.0927,descent,0.5543,82.3535,14.3262,-48.0900,81.0660,0.014540,0.005209,0.084918,0.000082,55.000000,0,sigmoid
0.0940,descent,0.5543,82.2656,14.4141,-49.4640,79.6920,0.014769,0.005326,0.084918,0.000082,55.000000,0,sigmoid
0.0950,descent,0.5543,82.2656,14.4141,-49.4640,79.6920,0.014769,0.005326,0.084911,0.000089,55.000000,0,sigmoid
0.0961,descent,0.5543,82.1777,14.4141,-49.4640,78.3180,0.015055,0.005610,0.084911,0.000089,55.000000,0,sigmoid
0.0971,descent,0.5543,82.0898,14.4141,-50.8380,74.1960,0.015677,0.006181,0.084907,0.000093,55.000000,0,sigmoid
0.0983,descent,0.5543,81.9141,14.4141,-52.2120,68.7000,0.016586,0.007035,0.084899,0.000101,55.000000,0,sigmoid
0.0993,descent,0.5543,81.9141,14.4141,-53.5860,65.9520,0.016921,0.007321,0.084899,0.000101,55.000000,0,sigmoid
0.1005,descent,0.5543,81.8262,14.4141,-53.5860,63.2040,0.017309,0.007698,0.084889,0.000111,55.000000,0,sigmoid
0.1016,descent,0.5543,81.7383,14.4141,-54.9600,60.4560,0.017830,0.008176,0.084889,0.000111,55.000000,0,sigmoid
0.1026,descent,0.5543,81.6504,14.4141,-54.9600,57.7080,0.018217,0.008553,0.084883,0.000117,55.000000,0,sigmoid
0.1038,descent,0.5543,81.5625,14.4141,-56.3340,54.9600,0.018738,0.009031,0.084883,0.000117,55.000000,0,sigmoid
0.1049,descent,0.5543,81.4746,14.4141,-57.7080,52.2120,0.019259,0.009509,0.084892,0.000108,55.000000,0,sigmoid
0.1059,descent,0.5543,81.3867,14.4141,-57.7080,49.4640,0.019646,0.009886,0.084892,0.000108,55.000000,0,sigmoid
0.1070,descent,0.5543,81.2988,14.4141,-59.0820,46.7160,0.020167,0.010363,0.084899,0.000101,55.000000,0,sigmoid
0.1083,descent,0.5543,81.2109,14.4141,-60.4560,41.2200,0.020890,0.011026,0.084885,0.000115,55.000000,0,sigmoid
0.1092,descent,0.5543,81.1230,14.4141,-60.4560,39.8460,0.021176,0.011311,0.084885,0.000115,55.000000,0,sigmoid
0.1104,descent,0.5543,81.0352,14.4141,-61.8300,37.0980,0.021697,0.011789,0.084880,0.000120,55.000000,0,sigmoid
0.1114,descent,0.5543,81.0352,14.4141,-61.8300,37.0980,0.021697,0.011789,0.084880,0.000120,55.000000,0,sigmoid
0.1125,descent,0.5543,80.9473,14.3262,-61.8300,34.3500,0.022277,0.012434,0.084880,0.000120,55.000000,0,sigmoid
0.1137,descent,0.5543,80.7715,14.3262,-64.5780,28.8540,0.023319,0.013390,0.084880,0.000120,55.000000,0,sigmoid
0.1148,descent,0.5543,80.6836,14.3262,-64.5780,26.1060,0.023706,0.013767,0.084872,0.000128,55.000000,0,sigmoid
0.1159,descent,0.5543,80.5957,14.3262,-65.9520,23.3580,0.024227,0.014245,0.084872,0.000128,55.000000,0,sigmoid
0.1170,descent,0.5543,80.5078,14.3262,-65.9520,21.9840,0.024513,0.014530,0.084881,0.000119,55.000000,0,sigmoid
0.1181,descent,0.5543,80.3320,14.2383,-68.7000,16.4880,0.025747,0.015755,0.084865,0.000135,55.000000,0,sigmoid
0.1193,descent,0.5543,80.2441,14.2383,-68.7000,15.1140,0.026034,0.016039,0.084865,0.000135,55.000000,0,sigmoid
0.1203,descent,0.5543,80.1562,14.2383,-70.0740,12.3660,0.026555,0.016517,0.084866,0.000134,55.000000,0,sigmoid
0.1214,descent,0.5543,80.0684,14.2383,-71.4480,10.9920,0.026975,0.016903,0.084866,0.000134,55.000000,0,sigmoid
