Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_d_Nmrad,Alpha
0.0007,descent,1.4696,50.0098,42.8027,-5.4960,-28.8540,0.017659,0.030672,0.084997,0.000003,0.421738,0.3
0.0018,descent,1.4696,50.0098,42.7148,-4.1220,-28.8540,0.018269,0.031152,0.085002,-0.000002,0.421738,0.3
0.0029,descent,1.4696,50.0098,42.8027,-4.1220,-26.1060,0.018273,0.030563,0.084986,0.000014,0.421738,0.3
0.0040,descent,1.4696,50.0098,42.7148,-4.1220,-24.7320,0.018269,0.030988,0.084986,0.000014,0.421738,0.3
0.0051,descent,1.4696,50.0098,42.7148,-4.1220,-24.7320,0.018269,0.030988,0.084994,0.000006,0.421738,0.3
0.0062,descent,1.4696,50.0098,42.7148,-2.7480,-23.3580,0.033142,0.030934,0.084994,0.000006,0.421738,0.3
0.0074,descent,1.4696,50.0098,42.7148,-2.7480,-23.3580,0.033142,0.030934,0.084986,0.000014,0.421738,0.3
0.0085,descent,1.4696,50.0098,42.7148,-2.7480,-21.9840,0.033142,0.030879,0.084986,0.000014,0.421738,0.3
0.0097,descent,1.4696,50.0098,42.7148,-2.7480,-20.6100,0.033142,0.030825,0.084989,0.000011,0.421738,0.3
0.0108,descent,1.4696,50.0098,42.7148,-2.7480,-20.6100,0.033142,0.030825,0.084985,0.000015,0.421738,0.3
0.0119,descent,1.4696,50.0098,42.7148,-1.3740,-19.2360,0.123170,0.030771,0.084985,0.000015,0.421738,0.3
0.0131,descent,1.4696,50.0098,42.7148,-1.3740,-17.8620,0.123170,0.030716,0.084984,0.000016,0.421738,0.3
0.0141,descent,1.4696,50.0098,42.7148,-1.3740,-17.8620,0.123170,0.030716,0.084984,0.000016,0.421738,0.3
0.0152,descent,1.4696,50.0098,42.7148,0.0000,-16.4880,0.217590,0.030662,0.084999,0.000001,0.421738,0.3
0.0163,descent,1.4696,50.0098,42.7148,0.0000,-15.1140,0.217590,0.030607,0.084999,0.000001,0.421738,0.3
0.0174,descent,1.4696,50.0098,42.7148,0.0000,-13.7400,0.217590,0.030553,0.084996,0.000004,0.421738,0.3
0.0185,descent,1.4696,49.9219,42.7148,0.0000,-13.7400,0.217714,0.030548,0.084996,0.000004,0.421738,0.3
0.0196,descent,1.4696,49.9219,42.7148,0.0000,-12.3660,0.217714,0.030494,0.084995,0.000005,0.421738,0.3
0.0207,descent,1.4696,49.9219,42.7148,0.0000,-12.3660,0.217714,0.030494,0.084995,0.000005,0.421738,0.3
0.0218,descent,1.4696,49.9219,42.7148,0.0000,-10.9920,0.217714,0.030439,0.084986,0.000014,0.421738,0.3
0.0230,descent,1.4696,49.9219,42.7148,0.0000,-9.6180,0.217714,0.030385,0.084996,0.000004,0.421738,0.3
0.0240,descent,1.4696,49.9219,42.7148,0.0000,-8.2440,0.217714,0.030331,0.084996,0.000004,0.421738,0.3
0.0251,descent,1.4696,49.9219,42.7148,0.0000,-8.2440,0.217714,0.030331,0.084989,0.000011,0.421738,0.3
0.0263,descent,1.4696,50.0098,42.7148,1.3740,-6.8700,0.123142,0.030281,0.084989,0.000011,0.421738,0.3
0.0274,descent,1.4696,50.0098,42.7148,1.3740,-6.8700,0.123142,0.030281,0.084979,0.000021,0.421738,0.3
0.0285,descent,1.4696,50.0098,42.7148,1.3740,-5.4960,0.123142,0.030234,0.084979,0.000021,0.421738,0.3
0.0296,descent,1.4696,50.0977,42.7148,1.3740,-5.4960,0.123017,0.030238,0.084978,0.000022,0.421738,0.3
0.0307,descent,1.4696,50.0977,42.7148,1.3740,-4.1220,0.123017,0.030813,0.084978,0.000022,0.421738,0.3
0.0319,descent,1.4696,50.0977,42.7148,1.3740,-4.1220,0.123017,0.030813,0.084976,0.000024,0.421738,0.3
0.0330,descent,1.4696,50.1855,42.7148,2.7480,-4.1220,0.032836,0.030817,0.084976,0.000024,0.421738,0.3
0.0341,descent,1.4696,50.1855,42.7148,2.7480,-4.1220,0.032836,0.030817,0.084976,0.000024,0.421738,0.3
0.0353,descent,1.4696,50.1855,42.7148,2.7480,-4.1220,0.032836,0.030817,0.084974,0.000026,0.421738,0.3
0.0363,descent,1.4696,50.1855,42.7148,2.7480,-2.7480,0.032836,0.045651,0.084974,0.000026,0.421738,0.3
0.0379,descent,1.4696,50.6250,42.7148,9.6180,-1.3740,0.016617,0.135662,0.085004,-0.000004,0.421738,0.3
0.0388,descent,1.4696,50.6250,42.7148,9.6180,-1.3740,0.016617,0.135662,0.084967,0.000033,0.421738,0.3
0.0397,descent,1.4696,50.7129,42.7148,10.9920,-1.3740,0.016478,0.135667,0.084967,0.000033,0.421738,0.3
0.0408,descent,1.4696,50.8008,42.7148,13.7400,-1.3740,0.016325,0.135671,0.084966,0.000034,0.421738,0.3
0.0418,descent,1.4696,50.8887,42.7148,17.8620,-1.3740,0.016158,0.135676,0.084966,0.000034,0.421738,0.3
0.0429,descent,1.4696,51.0645,42.7148,23.3580,0.0000,0.015851,0.230065,0.084974,0.000026,0.421738,0.3
0.0440,descent,1.4696,51.1523,42.7148,23.3580,0.0000,0.015727,0.230069,0.084974,0.000026,0.421738,0.3
0.0452,descent,1.4696,51.3281,42.7148,26.1060,0.0000,0.015449,0.230079,0.084964,0.000036,0.421738,0.3
0.0462,descent,1.4696,51.4160,42.7148,31.6020,0.0000,0.015267,0.230083,0.084964,0.000036,0.421738,0.3
0.0474,descent,1.4696,51.5039,42.7148,34.3500,0.0000,0.015114,0.230088,0.084972,0.000028,0.421738,0.3
0.0485,descent,1.4696,51.5918,42.7148,34.3500,0.0000,0.014989,0.230093,0.084972,0.000028,0.421738,0.3
0.0496,descent,1.4696,51.7676,42.7148,39.8460,0.0000,0.014683,0.230102,0.084948,0.000052,0.421738,0.3
0.0507,descent,1.4696,51.8555,42.7148,42.5940,0.0000,0.014530,0.230107,0.084948,0.000052,0.421738,0.3
0.0518,descent,1.4696,51.8555,42.7148,45.3420,0.0000,0.014501,0.230107,0.084955,0.000045,0.421738,0.3
0.0529,descent,1.4696,52.0312,42.8027,49.4640,1.3740,0.014214,0.135148,0.084979,0.000021,0.421738,0.3
0.0540,descent,1.4696,52.2070,42.8027,54.9600,1.3740,0.013908,0.135158,0.084979,0.000021,0.421738,0.3
0.0551,descent,1.4696,52.2070,42.8027,54.9600,1.3740,0.013908,0.135158,0.084971,0.000029,0.421738,0.3
0.0562,descent,1.4696,52.2949,42.8027,57.7080,2.7480,0.013754,0.045066,0.084971,0.000029,0.421738,0.3
0.0573,descent,1.4696,52.3828,42.8027,60.4560,2.7480,0.013601,0.045071,0.084952,0.000048,0.421738,0.3
