time_s,phase,k_tip_Npm,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_dot_0,q_dot_1,q_dot_2,q_dot_3,q_dot_4,q_dot_5,q_dot_6,q_dot_7,q_dot_8,q_dot_9,q_dot_10,q_dot_11,q_dot_12,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tip_thumb_x_m,tip_thumb_y_m,tip_thumb_z_m,tip_index_x_m,tip_index_y_m,tip_index_z_m,tip_middle_x_m,tip_middle_y_m,tip_middle_z_m,tip_ring_x_m,tip_ring_y_m,tip_ring_z_m,tip_pinky_x_m,tip_pinky_y_m,tip_pinky_z_m,disp_thumb_x_m,disp_thumb_y_m,disp_thumb_z_m,disp_index_x_m,disp_index_y_m,disp_index_z_m,disp_middle_x_m,disp_middle_y_m,disp_middle_z_m,disp_ring_x_m,disp_ring_y_m,disp_ring_z_m,disp_pinky_x_m,disp_pinky_y_m,disp_pinky_z_m,force_thumb_x_N,force_thumb_y_N,force_thumb_z_N,force_index_x_N,force_index_y_N,force_index_z_N,force_middle_x_N,force_middle_y_N,force_middle_z_N,force_ring_x_N,force_ring_y_N,force_ring_z_N,force_pinky_x_N,force_pinky_y_N,force_pinky_z_N,force_thumb_mag_N,force_index_mag_N,force_middle_mag_N,force_ring_mag_N,force_pinky_mag_N
0.0363,open,0.0,0.069029,-0.030680,-0.085903,0.015340,0.251573,0.067495,-0.016874,0.038350,-0.038350,-0.046019,-0.064427,0.088971,0.018408,-0.003645,-0.060728,-0.701019,0.421348,-0.022829,0.493088,0.470525,0.023981,-0.367549,-0.048336,-0.251586,0.072246,-0.424318,0.036995,-0.080857,0.016527,-0.005468,-0.000118,-0.005572,-0.000911,-0.002222,0.003715,0.002728,0.005127,-0.005206,0.000796,-0.117244,0.029055,0.013645,-0.036948,0.070350,0.162477,0.002780,0.071889,0.167885,0.043083,0.066260,0.157877,0.072415,0.061243,0.123574,-0.050685,-0.032709,0.053871,-0.021063,0.002207,0.115158,0.003824,0.000803,0.123193,0.032192,-0.000442,0.114509,0.045212,0.001594,0.074129,0.078274,1.012708,0.015531,0.009799,1.329596,-0.075326,-0.002338,1.268569,-0.072696,-0.007505,1.378897,-0.041995,-0.026643,1.760692,-0.057450,1.015847,1.331764,1.270652,1.379556,1.761831
0.0696,open,0.0,0.118117,-0.081301,-0.101243,0.026078,0.251573,0.076699,0.015340,0.038350,-0.041417,-0.046019,-0.065961,0.088971,0.010738,0.463088,-0.537523,-0.588428,0.377464,-0.007164,0.383506,0.828770,0.023981,-0.242051,0.005359,-0.153303,0.039127,-0.345863,0.034993,-0.076072,0.017854,-0.006751,-0.000118,-0.005669,-0.004457,-0.002220,0.003401,0.002529,0.004810,-0.005082,0.000991,-0.117142,0.030572,0.011344,-0.036996,0.069891,0.162513,0.002784,0.071975,0.167866,0.043082,0.066304,0.157869,0.072385,0.061436,0.123548,-0.050583,-0.031193,0.051570,-0.021111,0.001748,0.115194,0.003828,0.000889,0.123174,0.032192,-0.000399,0.114501,0.045183,0.001787,0.074103,0.091575,0.987748,0.020771,0.004300,1.338344,-0.044316,-0.002452,1.267352,-0.076081,-0.008023,1.378299,-0.043846,-0.033760,1.755862,-0.069212,0.992202,1.339084,1.269636,1.379020,1.757550
0.1030,open,0.0,0.191748,-0.171806,-0.111981,0.033748,0.260777,0.079767,0.042951,0.038350,-0.042951,-0.027612,-0.065961,0.088971,0.004602,1.526619,-1.645022,-0.462194,0.311303,0.057576,0.242127,0.895036,0.023981,-0.120285,0.156205,-0.061535,0.028734,-0.243443,0.031483,-0.066697,0.018460,-0.007407,-0.000126,-0.005311,-0.006482,-0.002218,0.003011,0.000948,0.004426,-0.005043,0.000935,-0.116802,0.032449,0.007220,-0.037099,0.069259,0.162599,0.002785,0.072017,0.167857,0.043075,0.067229,0.157592,0.072393,0.061594,0.123511,-0.050243,-0.029315,0.047446,-0.021215,0.001116,0.115280,0.003830,0.000931,0.123165,0.032185,0.000526,0.114224,0.045190,0.001944,0.074067,0.107497,0.965122,0.028304,-0.001337,1.348059,-0.013673,-0.002509,1.266742,-0.077772,-0.011961,1.369198,-0.058348,-0.039265,1.751963,-0.078735,0.971502,1.348129,1.269129,1.370492,1.754171
0.1363,open,0.0,0.266913,-0.299126,-0.119651,0.038350,0.273049,0.079767,0.067495,0.038350,-0.042951,0.004602,-0.065961,0.088971,0.004602,2.071608,-2.815435,-0.332929,0.248723,0.304124,0.121014,0.832332,0.023981,-0.039512,0.620876,-0.019310,0.025472,-0.128493,0.028652,-0.054757,0.018623,-0.007628,-0.000143,-0.004861,-0.007769,-0.002216,0.002692,-0.002568,0.004255,-0.005029,0.000319,-0.116019,0.034033,0.001553,-0.037221,0.068560,0.162701,0.002785,0.072017,0.167857,0.043044,0.068840,0.157086,0.072435,0.061598,0.123492,-0.049460,-0.027731,0.041779,-0.021337,0.000417,0.115382,0.003830,0.000931,0.123165,0.032154,0.002137,0.113718,0.045233,0.001949,0.074047,0.120310,0.952016,0.036329,-0.006951,1.357765,0.016103,-0.002509,1.266742,-0.077772,-0.018815,1.352881,-0.083247,-0.039054,1.751957,-0.078940,0.960275,1.357878,1.269129,1.355570,1.754170
0.1703,open,0.0,0.339010,-0.444854,-0.121184,0.041417,0.265379,0.079767,0.087437,0.038350,-0.042951,0.030680,-0.065961,0.088971,0.004602,2.211732,-3.733301,-0.190154,0.172656,0.150803,0.049874,0.730570,0.023981,-0.012399,0.805718,-0.006060,0.024449,-0.041159,0.026468,-0.042451,0.017854,-0.007518,-0.000132,-0.004598,-0.008600,-0.002216,0.002586,-0.004702,0.004202,-0.005025,-0.000148,-0.114664,0.035217,-0.004832,-0.037264,0.067985,0.162784,0.002785,0.072017,0.167857,0.042958,0.070138,0.156667,0.072409,0.061596,0.123504,-0.048105,-0.026547,0.035394,-0.021379,-0.000158,0.115465,0.003830,0.000931,0.123165,0.032068,0.003435,0.113298,0.045206,0.001946,0.074059,0.128237,0.953703,0.042575,-0.011372,1.365462,0.040724,-0.002509,1.266742,-0.077772,-0.024489,1.339317,-0.102932,-0.039186,1.751961,-0.078812,0.963227,1.366116,1.269129,1.343490,1.754170
0.2034,open,0.0,0.398835,-0.598253,-0.121184,0.041417,0.257709,0.078233,0.098175,0.038350,-0.038350,0.049087,-0.041417,0.076699,0.004602,2.124326,-4.319937,-0.064235,0.090862,-0.115696,0.017809,0.580726,0.023981,0.019383,0.728617,0.216633,-0.099313,-0.012916,0.024940,-0.030722,0.016990,-0.006903,-0.000116,-0.004396,-0.008646,-0.002216,0.002188,-0.005432,0.001712,-0.003884,-0.000301,-0.112730,0.035858,-0.011352,-0.037286,0.067597,0.162847,0.002780,0.071889,0.167885,0.042902,0.070362,0.156522,0.072484,0.061120,0.123629,-0.046171,-0.025906,0.028874,-0.021401,-0.000546,0.115528,0.003824,0.000803,0.123193,0.032012,0.003659,0.113154,0.045282,0.001470,0.074184,0.133921,0.967349,0.047590,-0.013970,1.370201,0.055406,-0.002338,1.268569,-0.072696,-0.020485,1.340539,-0.088327,-0.032705,1.759403,-0.067775,0.977734,1.371391,1.270652,1.343602,1.761012
0.2369,open,0.0,0.455592,-0.756253,-0.121184,0.039884,0.251573,0.078233,0.096641,0.038350,-0.009204,0.058291,-0.003068,0.056757,0.000000,1.927388,-4.610175,-0.020158,0.016621,-0.174141,0.003253,0.297206,0.023981,0.358553,0.529702,0.778436,-0.369215,-0.026345,0.023648,-0.019653,0.016686,-0.006115,-0.000111,-0.004346,-0.007354,-0.002210,-0.000871,-0.005193,-0.003081,-0.001777,0.000137,-0.110165,0.036273,-0.017848,-0.037262,0.067639,0.162845,0.002744,0.071080,0.168053,0.042879,0.069738,0.156607,0.072608,0.060462,0.123801,-0.043606,-0.025492,0.022378,-0.021377,-0.000503,0.115526,0.003789,-0.000006,0.123360,0.031989,0.003036,0.113239,0.045405,0.000813,0.074356,0.140448,0.989542,0.052089,-0.013520,1.369623,0.053534,-0.001268,1.279976,-0.040240,-0.009952,1.352637,-0.050487,-0.026259,1.768503,-0.056873,1.000816,1.370736,1.280609,1.353616,1.769612
0.2696,open,0.0,0.506214,-0.915787,-0.113515,0.032214,0.248505,0.050621,0.082835,0.038350,0.026078,0.059825,0.033748,0.039884,-0.021476,1.676270,-4.610003,0.039462,-0.029065,-0.142490,-0.239814,-0.074133,0.023981,0.802053,0.265863,1.023132,-0.489646,-0.280223,0.022601,-0.009423,0.015229,-0.004620,-0.000111,-0.001915,-0.004920,-0.002203,-0.004703,-0.004292,-0.006441,-0.000396,0.003218,-0.107038,0.036178,-0.024166,-0.037400,0.066647,0.163162,0.002700,0.070096,0.168234,0.042877,0.068775,0.156785,0.072651,0.060348,0.123881,-0.040479,-0.025586,0.016060,-0.021516,-0.001496,0.115844,0.003745,-0.000990,0.123542,0.031987,0.002072,0.113416,0.045448,0.000699,0.074436,0.146544,1.029678,0.055032,-0.014569,1.376475,0.059388,-0.000007,1.293404,-0.000229,0.001927,1.367558,-0.007773,-0.037161,1.765565,-0.074786,1.041508,1.377833,1.293404,1.367581,1.767539
0.3029,open,0.0,0.543029,-1.043107,-0.076699,-0.010738,0.248505,0.024544,0.059825,0.038350,0.050621,0.059825,0.064427,0.030680,-0.038350,1.416840,-4.271861,0.484711,-0.513244,-0.059366,-0.638656,-0.385040,0.023981,0.876117,0.102487,1.003905,-0.396140,-0.474096,0.021949,-0.002347,0.007155,0.005467,-0.000115,0.001012,-0.002163,-0.002202,-0.006445,-0.003684,-0.008299,-0.000235,0.005610,-0.104132,0.035082,-0.029103,-0.037506,0.065993,0.163416,0.002669,0.069411,0.168346,0.042881,0.067906,0.156932,0.072659,0.060416,0.123902,-0.037573,-0.026683,0.011123,-0.021621,-0.002150,0.116097,0.003714,-0.001675,0.123654,0.031990,0.001204,0.113563,0.045456,0.000767,0.074457,0.160674,1.098582,0.062863,-0.013287,1.379486,0.052408,0.000848,1.302495,0.028091,0.012304,1.380194,0.029573,-0.047834,1.760894,-0.092486,1.112048,1.380545,1.302799,1.380566,1.763970
0.3363,open,0.0,0.572175,-1.153554,-0.036816,-0.050621,0.248505,0.004602,0.036816,0.038350,0.073631,0.059825,0.087437,0.027612,-0.049087,1.149135,-3.800241,1.001500,-1.033705,-0.003940,-0.668037,-0.611890,0.023981,0.789484,0.048617,0.897938,-0.237096,-0.412260,0.021521,0.003217,-0.001826,0.015365,-0.000117,0.002223,0.000246,-0.002204,-0.007462,-0.003485,-0.009305,-0.000655,0.006142,-0.101328,0.033781,-0.033192,-0.037568,0.065646,0.163584,0.002640,0.068767,0.168440,0.042880,0.067254,0.157030,0.072640,0.060567,0.123889,-0.034769,-0.027984,0.007034,-0.021683,-0.002497,0.116266,0.003684,-0.002319,0.123748,0.031990,0.000551,0.113662,0.045438,0.000918,0.074444,0.171075,1.176126,0.066805,-0.011055,1.380068,0.040272,0.001632,1.310830,0.055016,0.020189,1.389407,0.058057,-0.056080,1.756198,-0.106175,1.190379,1.380699,1.311985,1.390766,1.760298
0.3696,open,0.0,0.592117,-1.227185,0.000000,-0.072097,0.250039,-0.001534,0.010738,0.038350,0.088971,0.059825,0.099709,0.027612,-0.058291,0.905043,-3.140765,1.131718,-0.934786,0.019775,-0.460654,-0.698190,0.023981,0.671917,0.031712,0.679166,-0.093809,-0.334395,0.021310,0.005813,-0.007744,0.017848,-0.000119,0.001790,0.002259,-0.002205,-0.007904,-0.003425,-0.009158,-0.001186,0.006465,-0.099310,0.032663,-0.035842,-0.037529,0.066087,0.163564,0.002620,0.068338,0.168498,0.042883,0.066905,0.157077,0.072608,0.060799,0.123851,-0.032751,-0.029102,0.004384,-0.021644,-0.002056,0.116245,0.003664,-0.002748,0.123805,0.031993,0.000202,0.113709,0.045405,0.001149,0.074407,0.170622,1.245748,0.057683,-0.006058,1.373550,0.012891,0.002145,1.316284,0.073174,0.024459,1.394226,0.073414,-0.064475,1.750482,-0.120186,1.258701,1.373624,1.318318,1.396371,1.755787
0.4030,open,0.0,0.602854,-1.240990,0.032214,-0.076699,0.266913,-0.001534,-0.007670,0.038350,0.096641,0.059825,0.093573,0.027612,-0.062893,0.641544,-1.927131,1.063823,-0.556451,0.210572,-0.183183,-0.672227,0.023981,0.479437,0.026407,0.283883,-0.029438,-0.243908,0.021379,0.002784,-0.011676,0.015698,-0.000136,0.000757,0.003316,-0.002208,-0.007597,-0.003411,-0.007104,-0.001424,0.006350,-0.098858,0.032046,-0.036454,-0.037520,0.066621,0.163481,0.002610,0.068123,0.168525,0.042936,0.067078,0.157042,0.072647,0.060920,0.123806,-0.032299,-0.029718,0.003772,-0.021635,-0.001522,0.116162,0.003654,-0.002963,0.123832,0.032046,0.000375,0.113673,0.045444,0.001271,0.074361,0.161279,1.287692,0.037346,-0.002160,1.366859,-0.009899,0.002399,1.318980,0.082317,0.022639,1.391822,0.065663,-0.068414,1.747589,-0.127410,1.298290,1.366897,1.321548,1.393554,1.753562
0.4364,open,0.0,0.607456,-1.208777,0.059825,-0.073631,0.268447,0.000000,-0.024544,0.038350,0.092039,0.058291,0.075165,0.027612,-0.064427,0.379485,-0.419474,0.972051,-0.171646,0.305617,-0.039750,-0.588266,0.023981,0.180323,0.014097,-0.159287,-0.009238,-0.136836,0.021615,-0.004144,-0.014816,0.012347,-0.000141,0.000139,0.004029,-0.002213,-0.006146,-0.003287,-0.004073,-0.001498,0.005900,-0.099648,0.031869,-0.035541,-0.037456,0.067184,0.163385,0.002616,0.068252,0.168509,0.042945,0.067524,0.156988,0.072646,0.060959,0.123798,-0.033089,-0.029896,0.004685,-0.021572,-0.000959,0.116066,0.003660,-0.002834,0.123816,0.032055,0.000821,0.113620,0.045443,0.001310,0.074353,0.148424,1.303693,0.015264,0.001769,1.359852,-0.031736,0.002247,1.317365,0.076826,0.016669,1.385202,0.044020,-0.069787,1.746624,-0.129750,1.312204,1.360224,1.319605,1.386001,1.752826
0.4696,open,0.0,0.607456,-1.135146,0.072097,-0.070563,0.260777,0.000000,-0.038350,0.038350,0.081301,0.052155,0.044485,0.019942,-0.064427,0.155515,0.969505,0.772143,0.006738,0.022906,0.012190,-0.493186,0.023981,-0.098464,-0.053701,-0.554893,-0.048054,-0.052373,0.021925,-0.013345,-0.015122,0.010547,-0.000124,-0.000053,0.004501,-0.002217,-0.004412,-0.002700,-0.000469,-0.000928,0.005447,-0.101485,0.032350,-0.033160,-0.037384,0.067577,0.163323,0.002630,0.068552,0.168470,0.042934,0.068089,0.156949,0.072682,0.060659,0.123878,-0.034926,-0.029414,0.007066,-0.021499,-0.000566,0.116004,0.003674,-0.002533,0.123777,0.032043,0.001386,0.113581,0.045479,0.001010,0.074433,0.143351,1.283063,0.008662,0.004861,1.354612,-0.048400,0.001889,1.313568,0.064074,0.007465,1.375589,0.011375,-0.065873,1.751522,-0.122960,1.291075,1.355485,1.315131,1.375657,1.757068
0.5030,open,0.0,0.607456,-1.047709,0.059825,-0.062893,0.254641,0.016874,-0.047553,0.038350,0.059825,0.032214,0.013806,-0.006136,-0.064427,0.065258,2.002758,0.271944,0.097828,-0.135425,0.147109,-0.388311,0.023981,-0.353001,-0.265531,-0.834639,-0.379589,-0.016435,0.022047,-0.022286,-0.010023,0.008711,-0.000114,-0.001490,0.004642,-0.002221,-0.002140,-0.000810,0.002644,0.001750,0.005251,-0.103559,0.033549,-0.030134,-0.037212,0.068689,0.163046,0.002658,0.069153,0.168385,0.042953,0.067964,0.157111,0.072868,0.059643,0.124111,-0.037000,-0.028215,0.010092,-0.021328,0.000546,0.115727,0.003702,-0.001932,0.123693,0.032063,0.001261,0.113743,0.045665,-0.000006,0.074666,0.149457,1.230594,0.017967,0.009251,1.342644,-0.072608,0.001163,1.305852,0.038816,0.001476,1.372406,-0.009808,-0.052106,1.767903,-0.099911,1.239767,1.344637,1.306429,1.372442,1.771490
0.5363,open,0.0,0.607456,-0.960272,0.023010,-0.050621,0.251573,0.041417,-0.055223,0.038350,0.035282,0.015340,-0.015340,-0.029146,-0.061359,0.018431,2.441188,-0.453155,0.276491,-0.129809,0.494444,-0.271676,0.023981,-0.601823,-0.465318,-0.870727,-0.607352,0.008811,0.022107,-0.029310,-0.000036,0.005525,-0.000113,-0.004142,0.004639,-0.002225,0.000291,0.000869,0.004633,0.003871,0.004868,-0.105468,0.035316,-0.026884,-0.036998,0.070138,0.162647,0.002689,0.069839,0.168277,0.042973,0.067947,0.157222,0.073045,0.058666,0.124311,-0.038909,-0.026449,0.013342,-0.021113,0.001995,0.115328,0.003733,-0.001246,0.123585,0.032083,0.001244,0.113854,0.045842,-0.000983,0.074867,0.165808,1.154084,0.037872,0.014190,1.326966,-0.100448,0.000316,1.296837,0.010343,-0.004612,1.368596,-0.031493,-0.036822,1.783766,-0.074502,1.166549,1.330838,1.296879,1.368966,1.785701
0.5696,open,0.0,0.616660,-0.898913,-0.021476,-0.039884,0.250039,0.059825,-0.056757,0.038350,0.016874,0.007670,-0.038350,-0.041417,-0.036816,0.074023,2.233758,-0.959767,0.322017,-0.088490,0.579051,-0.170050,0.023981,-0.620492,-0.385715,-0.785392,-0.521989,0.266903,0.021772,-0.032578,0.009504,0.003571,-0.000114,-0.005477,0.004309,-0.002226,0.001452,0.000999,0.005727,0.004238,0.001518,-0.106597,0.037249,-0.024460,-0.036852,0.071100,0.162357,0.002712,0.070353,0.168189,0.042978,0.068215,0.157216,0.073217,0.057563,0.124478,-0.040038,-0.024516,0.015766,-0.020968,0.002957,0.115039,0.003756,-0.000733,0.123497,0.032087,0.001512,0.113848,0.046014,-0.002086,0.075033,0.187767,1.078434,0.058374,0.016930,1.316673,-0.116048,-0.000332,1.289941,-0.010745,-0.010632,1.362896,-0.052957,-0.006672,1.804558,-0.024666,1.096214,1.321886,1.289986,1.363966,1.804739
0.6030,open,0.0,0.638136,-0.857495,-0.058291,-0.033748,0.250039,0.073631,-0.058291,0.038350,0.003068,0.007670,-0.058291,-0.046019,-0.007670,0.385825,1.814703,-1.150301,0.267318,-0.029534,0.512192,-0.061522,0.023981,-0.531083,-0.211254,-0.681164,-0.334537,0.697134,0.020745,-0.033884,0.015836,0.003060,-0.000117,-0.005991,0.003947,-0.002224,0.001914,0.000351,0.006549,0.003801,-0.003121,-0.107139,0.039147,-0.022792,-0.036744,0.071831,0.162130,0.002729,0.070738,0.168118,0.042970,0.068778,0.157100,0.073342,0.056642,0.124577,-0.040580,-0.022618,0.017434,-0.020860,0.003688,0.114811,0.003773,-0.000348,0.123426,0.032079,0.002075,0.113732,0.046140,-0.003008,0.075132,0.209683,1.015185,0.074306,0.019010,1.308665,-0.128041,-0.000825,1.284694,-0.026415,-0.017244,1.354554,-0.076541,0.024341,1.822320,0.026305,1.039273,1.315051,1.284966,1.356824,1.822673
0.6363,open,0.0,0.655010,-0.845223,-0.092039,-0.029146,0.250039,0.082835,-0.056757,0.038350,-0.006136,0.007670,-0.073631,-0.046019,0.018408,0.541205,1.155955,-1.103770,0.199560,-0.009268,0.395539,-0.014750,0.023981,-0.400483,-0.041890,-0.570988,-0.124310,0.799139,0.020064,-0.032546,0.020126,0.002877,-0.000118,-0.006067,0.003651,-0.002222,0.001942,-0.000278,0.007055,0.003022,-0.005756,-0.107130,0.040547,-0.022184,-0.036682,0.072244,0.161991,0.002741,0.070994,0.168069,0.042962,0.069211,0.157006,0.073418,0.055978,0.124624,-0.040571,-0.021218,0.018042,-0.020797,0.004102,0.114673,0.003785,-0.000092,0.123377,0.032072,0.002508,0.113637,0.046215,-0.003672,0.075179,0.226019,0.967021,0.087143,0.019876,1.304401,-0.133041,-0.001157,1.281160,-0.036793,-0.022293,1.348019,-0.094504,0.050246,1.835243,0.068714,0.996899,1.311319,1.281689,1.351512,1.837216
0.6702,open,0.0,0.661146,-0.855961,-0.119651,-0.027612,0.254641,0.084369,-0.056757,0.038350,-0.012272,0.007670,-0.084369,-0.046019,0.038350,0.420108,0.345419,-0.971620,0.134682,0.018792,0.249821,0.010680,0.023981,-0.283136,0.004146,-0.450724,-0.039010,0.743121,0.020064,-0.029243,0.022991,0.003134,-0.000121,-0.005609,0.003542,-0.002220,0.001842,-0.000448,0.007227,0.002704,-0.007055,-0.106794,0.041256,-0.022424,-0.036685,0.072322,0.161964,0.002748,0.071165,0.168036,0.042970,0.069513,0.156933,0.073486,0.055471,0.124644,-0.040234,-0.020509,0.017802,-0.020800,0.004179,0.114645,0.003792,0.000079,0.123344,0.032080,0.002810,0.113565,0.046283,-0.004178,0.075199,0.236290,0.936707,0.097812,0.020029,1.303573,-0.134188,-0.001379,1.278788,-0.043682,-0.025753,1.343385,-0.106996,0.070500,1.844716,0.101455,0.970990,1.310614,1.279535,1.347886,1.848848
0.7030,open,0.0,0.661146,-0.877437,-0.139592,-0.026078,0.271515,0.084369,-0.035282,0.038350,-0.015340,0.001534,-0.092039,-0.046019,0.055223,0.206984,-0.203213,-0.795266,0.069135,0.269881,0.106268,0.155588,0.023981,-0.170897,-0.025001,-0.351352,-0.012242,0.623856,0.020361,-0.026096,0.024506,0.003397,-0.000141,-0.005072,0.001573,-0.002219,0.001580,0.000003,0.007291,0.002604,-0.007769,-0.106336,0.041504,-0.023088,-0.036818,0.071720,0.162096,0.002752,0.071250,0.168019,0.043032,0.069421,0.156971,0.073584,0.055047,0.124635,-0.039777,-0.020260,0.017138,-0.020934,0.003577,0.114777,0.003796,0.000164,0.123326,0.032142,0.002719,0.113603,0.046382,-0.004603,0.075190,0.241067,0.921136,0.105305,0.015604,1.313020,-0.109644,-0.001491,1.277598,-0.047117,-0.026758,1.343305,-0.111319,0.088239,1.852453,0.129132,0.957963,1.317682,1.278467,1.348175,1.859043
0.7363,open,0.0,0.661146,-0.908117,-0.148796,-0.027612,0.269981,0.084369,-0.001534,0.038350,-0.015340,-0.012272,-0.096641,-0.035282,0.065961,0.067576,-0.599093,-0.536983,0.029904,0.274866,0.049803,0.696094,0.023981,-0.074396,-0.249674,-0.229730,0.054767,0.488948,0.020556,-0.022851,0.023995,0.003922,-0.000141,-0.004853,-0.002838,-0.002217,0.001200,0.001607,0.007065,0.001758,-0.007908,-0.105734,0.041410,-0.024161,-0.036937,0.070761,0.162298,0.002752,0.071250,0.168019,0.043057,0.068862,0.157164,0.073536,0.055196,0.124583,-0.039175,-0.020355,0.016065,-0.021053,0.002618,0.114979,0.003796,0.000164,0.123326,0.032166,0.002160,0.113796,0.046333,-0.004454,0.075138,0.243502,0.920559,0.110816,0.008705,1.327501,-0.070337,-0.001491,1.277598,-0.047117,-0.025348,1.348616,-0.106307,0.092657,1.852342,0.136418,0.958646,1.329391,1.278467,1.353037,1.859668
0.7696,open,0.0,0.661146,-0.940330,-0.147262,-0.026078,0.260777,0.084369,0.032214,0.038350,-0.015340,-0.015340,-0.098175,0.007670,0.067495,0.038691,-0.848510,-0.223406,0.019204,-0.046903,0.025056,0.943141,0.023981,-0.023346,-0.238700,-0.129656,0.597700,0.315723,0.020599,-0.019980,0.021640,0.003772,-0.000121,-0.004757,-0.006010,-0.002216,0.000998,0.001738,0.006740,-0.002641,-0.007098,-0.105130,0.041066,-0.025361,-0.037029,0.069796,0.162480,0.002752,0.071250,0.168019,0.043034,0.068753,0.157210,0.073222,0.056842,0.124324,-0.038571,-0.020699,0.014865,-0.021144,0.001653,0.115162,0.003796,0.000164,0.123326,0.032144,0.002050,0.113842,0.046019,-0.002808,0.074879,0.240594,0.933949,0.110860,0.001658,1.341517,-0.030242,-0.001491,1.277598,-0.047117,-0.025311,1.349576,-0.105769,0.067801,1.832679,0.096734,0.970791,1.341859,1.278467,1.353951,1.836482
0.8041,open,0.0,0.662680,-0.964874,-0.142660,-0.019942,0.253107,0.084369,0.061359,0.038350,-0.015340,-0.013806,-0.099709,0.046019,0.062893,0.020078,-0.830639,-0.003207,0.075139,-0.184886,0.014498,0.944410,0.023981,-0.007326,-0.070473,-0.061087,1.047297,0.074309,0.020583,-0.018463,0.019506,0.002431,-0.000111,-0.004718,-0.007856,-0.002216,0.000935,0.001027,0.006551,-0.006440,-0.005432,-0.104664,0.040784,-0.026305,-0.037105,0.068959,0.162620,0.002752,0.071250,0.168019,0.043006,0.068874,0.157181,0.072908,0.058454,0.124051,-0.038105,-0.020981,0.013922,-0.021221,0.000817,0.115301,0.003796,0.000164,0.123326,0.032116,0.002171,0.113813,0.045706,-0.001195,0.074606,0.234721,0.948947,0.106775,-0.004617,1.353238,0.005007,-0.001491,1.277598,-0.047117,-0.026234,1.348114,-0.108696,0.040265,1.810872,0.052352,0.983359,1.353255,1.278467,1.352743,1.812076
0.8399,open,0.0,0.681087,-0.980214,-0.130388,-0.004602,0.248505,0.070563,0.088971,0.038350,0.003068,-0.012272,-0.099709,0.081301,0.050621,0.187375,-0.617337,0.141351,0.299165,-0.159326,-0.070329,0.840468,0.023981,0.154994,0.014020,-0.016205,1.030875,-0.148680,0.019844,-0.018166,0.016844,-0.001555,-0.000110,-0.003638,-0.009162,-0.002213,-0.000792,0.000628,0.006363,-0.008337,-0.003254,-0.104267,0.040933,-0.027037,-0.037281,0.067474,0.162922,0.002729,0.070738,0.168118,0.042989,0.068951,0.157160,0.072583,0.060133,0.123743,-0.037708,-0.020832,0.013189,-0.021396,-0.000669,0.115603,0.003773,-0.000348,0.123426,0.032098,0.002248,0.113792,0.045380,0.000484,0.074298,0.225885,0.965827,0.094465,-0.012889,1.370088,0.050384,-0.000825,1.284694,-0.026415,-0.026616,1.347303,-0.109841,0.007963,1.784802,-0.000287,0.996378,1.371075,1.284966,1.352035,1.784820
0.8726,open,0.0,0.701029,-0.987884,-0.108913,0.007670,0.248505,0.042951,0.102777,0.038350,0.030680,-0.003068,-0.096641,0.102777,0.030680,0.502387,-0.404033,0.422217,0.341374,-0.077684,-0.461521,0.690057,0.023981,0.567738,0.092802,0.010116,0.869548,-0.367767,0.018858,-0.018361,0.011993,-0.003715,-0.000114,-0.000652,-0.009405,-0.002207,-0.004051,-0.000175,0.006059,-0.008931,-0.000483,-0.104030,0.040979,-0.027553,-0.037517,0.065686,0.163320,0.002695,0.069968,0.168256,0.042969,0.069323,0.157032,0.072336,0.061465,0.123492,-0.037471,-0.020786,0.012673,-0.021632,-0.002457,0.116001,0.003739,-0.001118,0.123564,0.032079,0.002620,0.113664,0.045134,0.001816,0.074048,0.216447,0.989677,0.078834,-0.020498,1.386797,0.091100,0.000155,1.295124,0.005050,-0.027562,1.343750,-0.113173,-0.022788,1.760208,-0.050912,1.016132,1.389938,1.295134,1.348789,1.761092
0.9059,open,0.0,0.713301,-0.987884,-0.092039,0.015340,0.248505,0.021476,0.102777,0.038350,0.053689,0.013806,-0.067495,0.118117,0.016874,0.515226,-0.176717,0.536296,0.293755,-0.024378,-0.647898,0.380995,0.023981,0.731826,0.364291,0.310716,0.672034,-0.459081,0.018502,-0.019094,0.008910,-0.004510,-0.000116,0.001228,-0.008104,-0.002204,-0.006057,-0.002118,0.002956,-0.009050,0.001111,-0.103990,0.040969,-0.027723,-0.037662,0.064600,0.163577,0.002666,0.069325,0.168359,0.042946,0.069344,0.156946,0.072152,0.062401,0.123298,-0.037431,-0.020795,0.012503,-0.021778,-0.003543,0.116258,0.003710,-0.001761,0.123667,0.032056,0.002641,0.113578,0.044950,0.002752,0.073853,0.209289,1.007107,0.066845,-0.023995,1.395519,0.109602,0.000953,1.303617,0.031659,-0.021610,1.347467,-0.091989,-0.043774,1.742045,-0.085598,1.030793,1.400022,1.304002,1.350776,1.744696
