time_s,phase,converged,k_thumb_Npm,k_index_Npm,k_middle_Npm,k_ring_Npm,k_pinky_Npm,q_motor_0_rad,q_motor_1_rad,q_motor_2_rad,q_motor_3_rad,q_motor_4_rad,q_motor_5_rad,q_motor_6_rad,q_motor_7_rad,q_motor_8_rad,q_motor_9_rad,q_motor_10_rad,q_motor_11_rad,q_motor_12_rad,q_dot_motor_0_rads,q_dot_motor_1_rads,q_dot_motor_2_rads,q_dot_motor_3_rads,q_dot_motor_4_rads,q_dot_motor_5_rads,q_dot_motor_6_rads,q_dot_motor_7_rads,q_dot_motor_8_rads,q_dot_motor_9_rads,q_dot_motor_10_rads,q_dot_motor_11_rads,q_dot_motor_12_rads,tau_joint_0_Nm,tau_joint_1_Nm,tau_joint_2_Nm,tau_joint_3_Nm,tau_joint_4_Nm,tau_joint_5_Nm,tau_joint_6_Nm,tau_joint_7_Nm,tau_joint_8_Nm,tau_joint_9_Nm,tau_joint_10_Nm,tau_joint_11_Nm,tau_joint_12_Nm,tau_task_0_Nm,tau_task_1_Nm,tau_task_2_Nm,tau_task_3_Nm,tau_task_4_Nm,tau_task_5_Nm,tau_task_6_Nm,tau_task_7_Nm,tau_task_8_Nm,tau_task_9_Nm,tau_task_10_Nm,tau_task_11_Nm,tau_task_12_Nm,tau_comp_0_Nm,tau_comp_1_Nm,tau_comp_2_Nm,tau_comp_3_Nm,tau_comp_4_Nm,tau_comp_5_Nm,tau_comp_6_Nm,tau_comp_7_Nm,tau_comp_8_Nm,tau_comp_9_Nm,tau_comp_10_Nm,tau_comp_11_Nm,tau_comp_12_Nm,joint_thumb_CMC1_rad,joint_thumb_CMC2_rad,joint_thumb_MCP_rad,joint_thumb_IP_rad,joint_spread_index_rad,joint_spread_middle_rad,joint_spread_ring_rad,joint_spread_pinky_rad,joint_index_MCP_rad,joint_index_PIP_rad,joint_index_DIP_rad,joint_middle_MCP_rad,joint_middle_PIP_rad,joint_middle_DIP_rad,joint_ring_MCP_rad,joint_ring_PIP_rad,joint_ring_DIP_rad,joint_pinky_MCP_rad,joint_pinky_PIP_rad,joint_pinky_DIP_rad,tip_thumb_x_m,tip_thumb_y_m,tip_thumb_z_m,ref_thumb_x_m,ref_thumb_y_m,ref_thumb_z_m,disp_thumb_x_m,disp_thumb_y_m,disp_thumb_z_m,force_1st_thumb_x_N,force_1st_thumb_y_N,force_1st_thumb_z_N,force_1st_thumb_mag_N,stiff_1st_thumb_00_Npm,stiff_1st_thumb_01_Npm,stiff_1st_thumb_02_Npm,stiff_1st_thumb_10_Npm,stiff_1st_thumb_11_Npm,stiff_1st_thumb_12_Npm,stiff_1st_thumb_20_Npm,stiff_1st_thumb_21_Npm,stiff_1st_thumb_22_Npm,stiff_1st_thumb_eig_0_Npm,stiff_1st_thumb_eig_1_Npm,stiff_1st_thumb_eig_2_Npm,force_2nd_thumb_x_N,force_2nd_thumb_y_N,force_2nd_thumb_z_N,force_2nd_thumb_mag_N,stiff_2nd_thumb_00_Npm,stiff_2nd_thumb_01_Npm,stiff_2nd_thumb_02_Npm,stiff_2nd_thumb_10_Npm,stiff_2nd_thumb_11_Npm,stiff_2nd_thumb_12_Npm,stiff_2nd_thumb_20_Npm,stiff_2nd_thumb_21_Npm,stiff_2nd_thumb_22_Npm,stiff_2nd_thumb_eig_0_Npm,stiff_2nd_thumb_eig_1_Npm,stiff_2nd_thumb_eig_2_Npm,tip_index_x_m,tip_index_y_m,tip_index_z_m,ref_index_x_m,ref_index_y_m,ref_index_z_m,disp_index_x_m,disp_index_y_m,disp_index_z_m,force_1st_index_x_N,force_1st_index_y_N,force_1st_index_z_N,force_1st_index_mag_N,stiff_1st_index_00_Npm,stiff_1st_index_01_Npm,stiff_1st_index_02_Npm,stiff_1st_index_10_Npm,stiff_1st_index_11_Npm,stiff_1st_index_12_Npm,stiff_1st_index_20_Npm,stiff_1st_index_21_Npm,stiff_1st_index_22_Npm,stiff_1st_index_eig_0_Npm,stiff_1st_index_eig_1_Npm,stiff_1st_index_eig_2_Npm,force_2nd_index_x_N,force_2nd_index_y_N,force_2nd_index_z_N,force_2nd_index_mag_N,stiff_2nd_index_00_Npm,stiff_2nd_index_01_Npm,stiff_2nd_index_02_Npm,stiff_2nd_index_10_Npm,stiff_2nd_index_11_Npm,stiff_2nd_index_12_Npm,stiff_2nd_index_20_Npm,stiff_2nd_index_21_Npm,stiff_2nd_index_22_Npm,stiff_2nd_index_eig_0_Npm,stiff_2nd_index_eig_1_Npm,stiff_2nd_index_eig_2_Npm,tip_middle_x_m,tip_middle_y_m,tip_middle_z_m,ref_middle_x_m,ref_middle_y_m,ref_middle_z_m,disp_middle_x_m,disp_middle_y_m,disp_middle_z_m,force_1st_middle_x_N,force_1st_middle_y_N,force_1st_middle_z_N,force_1st_middle_mag_N,stiff_1st_middle_00_Npm,stiff_1st_middle_01_Npm,stiff_1st_middle_02_Npm,stiff_1st_middle_10_Npm,stiff_1st_middle_11_Npm,stiff_1st_middle_12_Npm,stiff_1st_middle_20_Npm,stiff_1st_middle_21_Npm,stiff_1st_middle_22_Npm,stiff_1st_middle_eig_0_Npm,stiff_1st_middle_eig_1_Npm,stiff_1st_middle_eig_2_Npm,force_2nd_middle_x_N,force_2nd_middle_y_N,force_2nd_middle_z_N,force_2nd_middle_mag_N,stiff_2nd_middle_00_Npm,stiff_2nd_middle_01_Npm,stiff_2nd_middle_02_Npm,stiff_2nd_middle_10_Npm,stiff_2nd_middle_11_Npm,stiff_2nd_middle_12_Npm,stiff_2nd_middle_20_Npm,stiff_2nd_middle_21_Npm,stiff_2nd_middle_22_Npm,stiff_2nd_middle_eig_0_Npm,stiff_2nd_middle_eig_1_Npm,stiff_2nd_middle_eig_2_Npm,tip_ring_x_m,tip_ring_y_m,tip_ring_z_m,ref_ring_x_m,ref_ring_y_m,ref_ring_z_m,disp_ring_x_m,disp_ring_y_m,disp_ring_z_m,force_1st_ring_x_N,force_1st_ring_y_N,force_1st_ring_z_N,force_1st_ring_mag_N,stiff_1st_ring_00_Npm,stiff_1st_ring_01_Npm,stiff_1st_ring_02_Npm,stiff_1st_ring_10_Npm,stiff_1st_ring_11_Npm,stiff_1st_ring_12_Npm,stiff_1st_ring_20_Npm,stiff_1st_ring_21_Npm,stiff_1st_ring_22_Npm,stiff_1st_ring_eig_0_Npm,stiff_1st_ring_eig_1_Npm,stiff_1st_ring_eig_2_Npm,force_2nd_ring_x_N,force_2nd_ring_y_N,force_2nd_ring_z_N,force_2nd_ring_mag_N,stiff_2nd_ring_00_Npm,stiff_2nd_ring_01_Npm,stiff_2nd_ring_02_Npm,stiff_2nd_ring_10_Npm,stiff_2nd_ring_11_Npm,stiff_2nd_ring_12_Npm,stiff_2nd_ring_20_Npm,stiff_2nd_ring_21_Npm,stiff_2nd_ring_22_Npm,stiff_2nd_ring_eig_0_Npm,stiff_2nd_ring_eig_1_Npm,stiff_2nd_ring_eig_2_Npm,tip_pinky_x_m,tip_pinky_y_m,tip_pinky_z_m,ref_pinky_x_m,ref_pinky_y_m,ref_pinky_z_m,disp_pinky_x_m,disp_pinky_y_m,disp_pinky_z_m,force_1st_pinky_x_N,force_1st_pinky_y_N,force_1st_pinky_z_N,force_1st_pinky_mag_N,stiff_1st_pinky_00_Npm,stiff_1st_pinky_01_Npm,stiff_1st_pinky_02_Npm,stiff_1st_pinky_10_Npm,stiff_1st_pinky_11_Npm,stiff_1st_pinky_12_Npm,stiff_1st_pinky_20_Npm,stiff_1st_pinky_21_Npm,stiff_1st_pinky_22_Npm,stiff_1st_pinky_eig_0_Npm,stiff_1st_pinky_eig_1_Npm,stiff_1st_pinky_eig_2_Npm,force_2nd_pinky_x_N,force_2nd_pinky_y_N,force_2nd_pinky_z_N,force_2nd_pinky_mag_N,stiff_2nd_pinky_00_Npm,stiff_2nd_pinky_01_Npm,stiff_2nd_pinky_02_Npm,stiff_2nd_pinky_10_Npm,stiff_2nd_pinky_11_Npm,stiff_2nd_pinky_12_Npm,stiff_2nd_pinky_20_Npm,stiff_2nd_pinky_21_Npm,stiff_2nd_pinky_22_Npm,stiff_2nd_pinky_eig_0_Npm,stiff_2nd_pinky_eig_1_Npm,stiff_2nd_pinky_eig_2_Npm
10.0467,uniform,1,10.0,10.0,10.0,10.0,10.0,2.291767,-0.855961,-1.190369,-0.773126,0.199418,1.948156,-1.615282,1.010893,-2.718214,2.112292,-2.469709,1.845379,-2.228874,0.024058,-0.059184,0.011617,0.023981,-0.094453,0.204987,0.030203,0.023967,0.023981,0.003377,0.023305,0.317960,0.023981,0.014519,-0.004217,-0.004931,-0.007986,0.001852,-0.000531,-0.007740,0.003603,-0.003332,-0.000393,-0.004116,-0.000569,-0.004454,0.005767,0.001213,-0.004816,0.000868,-0.000009,0.010076,-0.011041,0.012532,-0.011629,0.002817,-0.005545,0.002048,-0.004412,0.026703,0.004147,-0.043559,-0.026370,-0.000040,-0.002516,-0.017388,0.024931,-0.022579,0.047184,-0.026881,-0.000935,-0.026037,0.851325,-0.484689,0.983776,0.669953,-0.006647,-0.000000,0.006647,0.009971,1.184479,0.740955,0.740955,0.614623,1.205951,1.205951,1.284273,1.132894,1.132894,1.121990,1.152469,1.152469,-0.064211,0.088806,-0.010676,-0.042654,0.090253,-0.001723,-0.021557,-0.001448,-0.008954,0.366081,-0.438143,0.317136,0.653116,18.306638,-21.910250,15.859010,-21.910250,26.223224,-18.980814,15.859010,-18.980814,13.738634,-0.000000,0.000000,58.268496,0.366081,-0.438143,0.317136,0.653116,27.860392,-33.344635,24.135411,-33.344635,39.908435,-28.886402,24.135411,-28.886402,20.908467,-0.000000,0.000000,88.677294,-0.012679,0.114462,0.050626,-0.015098,0.068132,0.047653,0.002419,0.046330,0.002973,-0.020904,-0.205682,-0.112574,0.235404,0.081827,0.805116,0.440657,0.805116,7.921717,4.335721,0.440657,4.335721,2.373030,-0.000000,-0.000000,10.376574,-0.020904,-0.205682,-0.112574,0.235404,0.059848,0.588854,0.322292,0.588854,5.793871,3.171106,0.322292,3.171106,1.735612,-0.000000,0.000000,7.589331,0.001572,0.106491,0.071914,-0.001044,0.071086,0.044692,0.002617,0.035405,0.027221,-0.039750,-0.379867,-0.042872,0.384340,0.127868,1.221946,0.137908,1.221946,11.677307,1.317894,0.137908,1.317894,0.148737,-0.000000,-0.000000,11.953912,-0.039750,-0.379867,-0.042872,0.384340,0.200259,1.913739,0.215983,1.913739,18.288306,2.064008,0.215983,2.064008,0.232943,-0.000000,0.000000,18.721507,0.009409,0.086808,0.033164,0.010143,0.066836,0.043851,-0.000734,0.019972,-0.010687,0.004437,-0.124117,0.054601,0.135669,0.013671,-0.382406,0.168228,-0.382406,10.696309,-4.705522,0.168228,-4.705522,2.070054,-0.000000,0.000000,12.780034,0.004437,-0.124117,0.054601,0.135669,0.013211,-0.369530,0.162564,-0.369530,10.336160,-4.547085,0.162564,-4.547085,2.000354,-0.000000,0.000000,12.349725,0.024437,0.078640,0.046495,0.027087,0.059849,0.050340,-0.002650,0.018791,-0.003845,0.038561,-0.146490,0.027335,0.153927,0.686407,-2.607579,0.486576,-2.607579,9.905884,-1.848443,0.486576,-1.848443,0.344921,0.000000,0.000000,10.937212,0.038561,-0.146490,0.027335,0.153927,0.732788,-2.783773,0.519454,-2.783773,10.575226,-1.973343,0.519454,-1.973343,0.368227,0.000000,0.000000,11.676240
10.0891,uniform,1,10.0,10.0,10.0,10.0,10.0,2.291767,-0.866699,-1.190369,-0.773126,0.197884,1.945088,-1.616816,1.010893,-2.718214,2.115360,-2.469709,1.843845,-2.228874,0.023999,-0.185310,0.006462,0.023981,-0.049568,0.020973,0.012601,0.023978,0.023981,0.000687,0.025178,0.072541,0.023981,0.014519,-0.003124,-0.004896,-0.007986,0.001852,0.000160,-0.007660,0.003603,-0.003332,-0.000394,-0.004123,0.000344,-0.004454,0.005761,0.001322,-0.004853,0.000875,-0.000009,0.010101,-0.011060,0.012532,-0.011629,0.002786,-0.005527,0.002057,-0.004418,0.026786,0.003128,-0.048264,-0.026372,0.003218,0.028158,-0.041155,0.024915,-0.022579,0.047786,-0.024257,-0.000790,-0.026036,0.851325,-0.490770,0.983776,0.669953,-0.006596,-0.000000,0.006596,0.009894,1.182613,0.741659,0.741659,0.614623,1.205951,1.205951,1.286139,1.132894,1.132894,1.121058,1.152469,1.152469,-0.064113,0.088706,-0.011040,-0.042654,0.090253,-0.001723,-0.021459,-0.001547,-0.009317,0.371537,-0.444889,0.326577,0.665296,18.164931,-21.751202,15.966755,-21.751202,26.045504,-19.119044,15.966755,-19.119044,14.034585,0.000000,0.000000,58.245020,0.371537,-0.444889,0.326577,0.665296,27.832552,-33.327485,24.464477,-33.327485,39.907272,-29.294456,24.464477,-29.294456,21.503979,0.000000,0.000000,89.243804,-0.012695,0.114486,0.050729,-0.015098,0.068132,0.047653,0.002403,0.046354,0.003076,-0.020951,-0.206216,-0.112988,0.236072,0.081779,0.804928,0.441028,0.804928,7.922723,4.340935,0.441028,4.340935,2.378439,-0.000000,0.000000,10.382941,-0.020951,-0.206216,-0.112988,0.236072,0.059874,0.589322,0.322895,0.589322,5.800563,3.178183,0.322895,3.178183,1.741357,-0.000000,0.000000,7.601793,0.001572,0.106491,0.071914,-0.001044,0.071086,0.044692,0.002617,0.035405,0.027221,-0.039750,-0.379867,-0.042872,0.384340,0.127868,1.221946,0.137908,1.221946,11.677307,1.317894,0.137908,1.317894,0.148737,-0.000000,-0.000000,11.953912,-0.039750,-0.379867,-0.042872,0.384340,0.200259,1.913739,0.215983,1.913739,18.288306,2.064008,0.215983,2.064008,0.232943,-0.000000,0.000000,18.721507,0.009385,0.086722,0.033085,0.010143,0.066836,0.043851,-0.000758,0.019885,-0.010766,0.004476,-0.123284,0.054500,0.134867,0.014076,-0.387705,0.171393,-0.387705,10.679002,-4.720868,0.171393,-4.720868,2.086955,-0.000000,0.000000,12.780032,0.004476,-0.123284,0.054500,0.134867,0.013579,-0.374027,0.165346,-0.374027,10.302268,-4.554326,0.165346,-4.554326,2.013332,0.000000,0.000000,12.329179,0.024454,0.078666,0.046525,0.027087,0.059849,0.050340,-0.002633,0.018816,-0.003815,0.038553,-0.146757,0.027259,0.154165,0.683982,-2.603679,0.483609,-2.603679,9.911297,-1.840929,0.483609,-1.840929,0.341935,-0.000000,-0.000000,10.937214,0.038553,-0.146757,0.027259,0.154165,0.730617,-2.781203,0.516582,-2.781203,10.587070,-1.966447,0.516582,-1.966447,0.365249,-0.000000,-0.000000,11.682936
10.1321,uniform,1,10.0,10.0,10.0,10.0,10.0,2.291767,-0.875903,-1.190369,-0.773126,0.197884,1.945088,-1.633690,1.010893,-2.718214,2.115360,-2.474311,1.843845,-2.228874,0.023985,-0.216714,0.001478,0.023981,-0.011340,-0.036070,-0.158524,0.023980,0.023981,0.050389,-0.028404,0.013720,0.023981,0.014519,-0.002433,-0.004862,-0.007986,0.001850,0.000371,-0.006869,0.003603,-0.003332,-0.000578,-0.003879,0.000561,-0.004454,0.005756,0.001414,-0.004885,0.000880,-0.000009,0.009975,-0.010999,0.012532,-0.011629,0.002759,-0.005499,0.002058,-0.004418,0.026804,0.003129,-0.050418,-0.026374,0.043301,0.009269,0.000756,0.024912,-0.022579,-0.005163,-0.019938,0.039629,-0.026036,0.851325,-0.495981,0.983776,0.669953,-0.006596,-0.000000,0.006596,0.009894,1.182613,0.749399,0.749399,0.614623,1.205951,1.205951,1.286139,1.135005,1.135005,1.121058,1.152469,1.152469,-0.064027,0.088619,-0.011351,-0.042654,0.090253,-0.001723,-0.021373,-0.001634,-0.009629,0.376165,-0.450620,0.334764,0.675740,18.042751,-21.613990,16.056980,-21.613990,25.892093,-19.235172,16.056980,-19.235172,14.289762,-0.000000,0.000000,58.224605,0.376165,-0.450620,0.334764,0.675740,27.805331,-33.308899,24.745099,-33.308899,39.901799,-29.642948,24.745099,-29.642948,22.021673,-0.000000,0.000000,89.728803,-0.012677,0.114101,0.050431,-0.015098,0.068132,0.047653,0.002421,0.045969,0.002778,-0.021609,-0.207269,-0.109510,0.235414,0.088076,0.844813,0.446353,0.844813,8.103295,4.281341,0.446353,4.281341,2.262028,-0.000000,-0.000000,10.453399,-0.021609,-0.207269,-0.109510,0.235414,0.065009,0.623555,0.329452,0.623555,5.981026,3.160049,0.329452,3.160049,1.669598,-0.000000,-0.000000,7.715633,0.001572,0.106491,0.071914,-0.001044,0.071086,0.044692,0.002617,0.035405,0.027221,-0.039750,-0.379867,-0.042872,0.384340,0.127868,1.221946,0.137908,1.221946,11.677307,1.317894,0.137908,1.317894,0.148737,-0.000000,-0.000000,11.953912,-0.039750,-0.379867,-0.042872,0.384340,0.200259,1.913739,0.215983,1.913739,18.288306,2.064008,0.215983,2.064008,0.232943,-0.000000,0.000000,18.721507,0.009381,0.086597,0.033092,0.010143,0.066836,0.043851,-0.000762,0.019761,-0.010760,0.004606,-0.122598,0.054796,0.134366,0.015002,-0.399316,0.178475,-0.399316,10.628522,-4.750448,0.178475,-4.750448,2.123226,-0.000000,0.000000,12.766751,0.004606,-0.122598,0.054796,0.134366,0.014491,-0.385706,0.172392,-0.385706,10.266268,-4.588538,0.172392,-4.588538,2.050860,0.000000,0.000000,12.331619,0.024454,0.078666,0.046525,0.027087,0.059849,0.050340,-0.002633,0.018816,-0.003815,0.038553,-0.146757,0.027259,0.154165,0.683982,-2.603679,0.483609,-2.603679,9.911297,-1.840929,0.483609,-1.840929,0.341935,-0.000000,0.000000,10.937214,0.038553,-0.146757,0.027259,0.154165,0.730617,-2.781203,0.516582,-2.781203,10.587070,-1.966447,0.516582,-1.966447,0.365249,-0.000000,0.000000,11.682936
10.1748,uniform,1,10.0,10.0,10.0,10.0,10.0,2.291767,-0.882039,-1.190369,-0.773126,0.204019,1.945088,-1.644427,1.010893,-2.718214,2.115360,-2.488117,1.848447,-2.228874,0.023982,-0.159785,0.000338,0.023981,0.049028,0.020952,-0.328784,0.023981,0.023981,0.008813,-0.225881,0.026412,0.023981,0.014519,-0.002222,-0.004854,-0.007986,0.001841,0.000160,-0.006107,0.003603,-0.003332,-0.000424,-0.002989,0.000497,-0.004454,0.005752,0.001474,-0.004906,0.000884,-0.000007,0.009893,-0.010958,0.012532,-0.011629,0.002680,-0.005415,0.002036,-0.004403,0.026808,0.003129,-0.050538,-0.026375,0.003417,0.028190,0.000754,0.024911,-0.022579,0.043684,0.000459,0.022096,-0.026037,0.851325,-0.499456,0.983776,0.669953,-0.006801,-0.000000,0.006801,0.010201,1.182613,0.754324,0.754324,0.614623,1.205951,1.205951,1.286139,1.141338,1.141338,1.123856,1.152469,1.152469,-0.063970,0.088561,-0.011558,-0.042654,0.090253,-0.001723,-0.021316,-0.001693,-0.009836,0.379224,-0.454414,0.340271,0.682706,17.960937,-21.522071,16.116034,-21.522071,25.789274,-19.311376,16.116034,-19.311376,14.460634,-0.000000,0.000000,58.210845,0.379224,-0.454414,0.340271,0.682706,27.785466,-33.294519,24.931411,-33.294519,39.895858,-29.874588,24.931411,-29.874588,22.370517,-0.000000,0.000000,90.051841,-0.012667,0.113854,0.050245,-0.015098,0.068132,0.047653,0.002431,0.045722,0.002591,-0.021992,-0.207917,-0.107293,0.235000,0.091949,0.869284,0.448583,0.869284,8.218217,4.240904,0.448583,4.240904,2.188464,-0.000000,0.000000,10.498629,-0.021992,-0.207917,-0.107293,0.235000,0.068217,0.644926,0.332806,0.644926,6.097136,3.146348,0.332806,3.146348,1.623632,-0.000000,0.000000,7.788985,0.001572,0.106491,0.071914,-0.001044,0.071086,0.044692,0.002617,0.035405,0.027221,-0.039750,-0.379867,-0.042872,0.384340,0.127868,1.221946,0.137908,1.221946,11.677307,1.317894,0.137908,1.317894,0.148737,-0.000000,-0.000000,11.953912,-0.039750,-0.379867,-0.042872,0.384340,0.200259,1.913739,0.215983,1.913739,18.288306,2.064008,0.215983,2.064008,0.232943,-0.000000,0.000000,18.721507,0.009368,0.086224,0.033115,0.010143,0.066836,0.043851,-0.000775,0.019388,-0.010736,0.004991,-0.120531,0.055651,0.132852,0.017956,-0.433651,0.200224,-0.433651,10.472845,-4.835489,0.200224,-4.835489,2.232626,-0.000000,0.000000,12.723428,0.004991,-0.120531,0.055651,0.132852,0.017409,-0.420426,0.194118,-0.420426,10.153468,-4.688027,0.194118,-4.688027,2.164541,0.000000,0.000000,12.335418,0.024404,0.078590,0.046436,0.027087,0.059849,0.050340,-0.002683,0.018741,-0.003904,0.038578,-0.145960,0.027487,0.153454,0.691246,-2.615322,0.492514,-2.615322,9.895045,-1.863420,0.492514,-1.863420,0.350917,-0.000000,-0.000000,10.937207,0.038578,-0.145960,0.027487,0.153454,0.737119,-2.788884,0.525199,-2.788884,10.551715,-1.987084,0.525199,-1.987084,0.374205,-0.000000,-0.000000,11.663039
10.2170,uniform,1,10.0,10.0,10.0,10.0,10.0,2.291767,-0.883573,-1.190369,-0.773126,0.207087,1.954292,-1.641359,1.010893,-2.718214,2.118427,-2.485049,1.868389,-2.228874,0.023981,-0.087249,0.000077,0.023981,0.141647,0.143411,-0.048146,0.023981,0.023981,0.020740,-0.078337,0.326143,0.023981,0.014519,-0.002356,-0.004852,-0.007986,0.001834,-0.000326,-0.007301,0.003603,-0.003332,-0.000480,-0.003623,-0.000684,-0.004454,0.005751,0.001488,-0.004911,0.000885,-0.000004,0.009820,-0.010902,0.012532,-0.011629,0.002667,-0.005417,0.001937,-0.004337,0.026809,0.003250,-0.050545,-0.026375,-0.000042,-0.002518,-0.003052,0.024911,-0.022579,0.028818,0.000404,-0.000946,-0.026040,0.851325,-0.500324,0.983776,0.669953,-0.006903,-0.000000,0.006903,0.010354,1.188209,0.752917,0.752917,0.614623,1.205951,1.205951,1.288004,1.139931,1.139931,1.135980,1.152469,1.152469,-0.063955,0.088546,-0.011610,-0.042654,0.090253,-0.001723,-0.021301,-0.001707,-0.009887,0.379986,-0.455359,0.341654,0.684448,17.940439,-21.499036,16.130660,-21.499036,25.763502,-19.330275,16.130660,-19.330275,14.503445,-0.000000,0.000000,58.207387,0.379986,-0.455359,0.341654,0.684448,27.780285,-33.290676,24.977890,-33.290676,39.894086,-29.932408,24.977890,-29.932408,22.458193,-0.000000,0.000000,90.132564,-0.012616,0.113744,0.049908,-0.015098,0.068132,0.047653,0.002481,0.045612,0.002255,-0.021908,-0.206354,-0.105773,0.232916,0.092772,0.873816,0.447901,0.873816,8.230451,4.218763,0.447901,4.218763,2.162453,-0.000000,0.000000,10.485676,-0.021908,-0.206354,-0.105773,0.232916,0.068659,0.646701,0.331486,0.646701,6.091259,3.122257,0.331486,3.122257,1.600406,-0.000000,0.000000,7.760324,0.001572,0.106491,0.071914,-0.001044,0.071086,0.044692,0.002617,0.035405,0.027221,-0.039750,-0.379867,-0.042872,0.384340,0.127868,1.221946,0.137908,1.221946,11.677307,1.317894,0.137908,1.317894,0.148737,-0.000000,-0.000000,11.953912,-0.039750,-0.379867,-0.042872,0.384340,0.200259,1.913739,0.215983,1.913739,18.288306,2.064008,0.215983,2.064008,0.232943,-0.000000,0.000000,18.721507,0.009343,0.086221,0.033033,0.010143,0.066836,0.043851,-0.000800,0.019384,-0.010818,0.004943,-0.120175,0.055353,0.132402,0.017745,-0.431444,0.198726,-0.431444,10.490179,-4.831850,0.198726,-4.831850,2.225584,-0.000000,0.000000,12.733507,0.004943,-0.120175,0.055353,0.132402,0.017161,-0.417249,0.192188,-0.417249,10.145053,-4.672882,0.192188,-4.672882,2.152362,0.000000,0.000000,12.314576,0.024189,0.078257,0.046042,0.027087,0.059849,0.050340,-0.002898,0.018408,-0.004298,0.038661,-0.142453,0.028431,0.150319,0.723472,-2.665757,0.532045,-2.665757,9.822438,-1.960411,0.532045,-1.960411,0.391269,-0.000000,0.000000,10.937179,0.038661,-0.142453,0.028431,0.150319,0.765545,-2.820782,0.562986,-2.820782,10.393653,-2.074417,0.562986,-2.074417,0.414022,-0.000000,-0.000000,11.573221
10.2595,uniform,1,10.0,10.0,10.0,10.0,10.0,2.291767,-0.883573,-1.190369,-0.773126,0.200951,1.952758,-1.636758,1.010893,-2.718214,2.127631,-2.478913,1.869923,-2.228874,0.023981,-0.020569,0.008265,0.023981,-0.031560,0.070327,0.083940,0.023981,0.023981,0.194246,0.098646,0.260104,0.023981,0.014519,-0.002570,-0.004908,-0.007986,0.001848,-0.000050,-0.007876,0.003603,-0.003332,-0.001155,-0.004394,-0.000446,-0.004454,0.005751,0.001488,-0.004911,0.000885,-0.000004,0.009873,-0.010932,0.012532,-0.011629,0.002608,-0.005401,0.001930,-0.004332,0.026809,0.034486,-0.046891,-0.026375,0.016491,-0.002312,0.000735,0.024911,-0.022579,-0.002191,0.000457,-0.000947,-0.026041,0.851325,-0.500324,0.983776,0.669953,-0.006698,-0.000000,0.006698,0.010048,1.187277,0.750806,0.750806,0.614623,1.205951,1.205951,1.293600,1.137116,1.137116,1.136913,1.152469,1.152469,-0.063955,0.088546,-0.011610,-0.042654,0.090253,-0.001723,-0.021301,-0.001707,-0.009887,0.379986,-0.455359,0.341654,0.684448,17.940439,-21.499036,16.130660,-21.499036,25.763502,-19.330275,16.130660,-19.330275,14.503445,-0.000000,0.000000,58.207387,0.379986,-0.455359,0.341654,0.684448,27.780285,-33.290676,24.977890,-33.290676,39.894086,-29.932408,24.977890,-29.932408,22.458193,-0.000000,0.000000,90.132564,-0.012630,0.113880,0.050052,-0.015098,0.068132,0.047653,0.002468,0.045748,0.002399,-0.021756,-0.206314,-0.107076,0.233461,0.090893,0.861935,0.447341,0.861935,8.173743,4.242142,0.447341,4.242142,2.201655,-0.000000,0.000000,10.466291,-0.021756,-0.206314,-0.107076,0.233461,0.067132,0.636616,0.330401,0.636616,6.037035,3.133198,0.330401,3.133198,1.626118,-0.000000,0.000000,7.730285,0.001572,0.106491,0.071914,-0.001044,0.071086,0.044692,0.002617,0.035405,0.027221,-0.039750,-0.379867,-0.042872,0.384340,0.127868,1.221946,0.137908,1.221946,11.677307,1.317894,0.137908,1.317894,0.148737,-0.000000,-0.000000,11.953912,-0.039750,-0.379867,-0.042872,0.384340,0.200259,1.913739,0.215983,1.913739,18.288306,2.064008,0.215983,2.064008,0.232943,-0.000000,0.000000,18.721507,0.009276,0.086126,0.032789,0.010143,0.066836,0.043851,-0.000867,0.019290,-0.011063,0.004875,-0.118615,0.054630,0.130682,0.017748,-0.431822,0.198881,-0.431822,10.506510,-4.838914,0.198881,-4.838914,2.228627,0.000000,0.000000,12.752885,0.004875,-0.118615,0.054630,0.130682,0.017049,-0.414823,0.191052,-0.414823,10.092919,-4.648429,0.191052,-4.648429,2.140896,-0.000000,-0.000000,12.250865,0.024172,0.078231,0.046008,0.027087,0.059849,0.050340,-0.002915,0.018382,-0.004332,0.038664,-0.142169,0.028501,0.150064,0.726059,-2.669725,0.535202,-2.669725,9.816603,-1.967943,0.535202,-1.967943,0.394515,-0.000000,0.000000,10.937177,0.038664,-0.142169,0.028501,0.150064,0.767765,-2.823078,0.565945,-2.823078,10.380485,-2.080985,0.565945,-2.080985,0.417177,-0.000000,-0.000000,11.565427
