time_s,phase,k_tip_Npm,converged,q_motor_0_rad,q_motor_1_rad,q_motor_2_rad,q_motor_3_rad,q_motor_4_rad,q_motor_5_rad,q_motor_6_rad,q_motor_7_rad,q_motor_8_rad,q_motor_9_rad,q_motor_10_rad,q_motor_11_rad,q_motor_12_rad,q_dot_motor_0_rads,q_dot_motor_1_rads,q_dot_motor_2_rads,q_dot_motor_3_rads,q_dot_motor_4_rads,q_dot_motor_5_rads,q_dot_motor_6_rads,q_dot_motor_7_rads,q_dot_motor_8_rads,q_dot_motor_9_rads,q_dot_motor_10_rads,q_dot_motor_11_rads,q_dot_motor_12_rads,joint_thumb_CMC1_rad,joint_thumb_CMC2_rad,joint_thumb_MCP_rad,joint_thumb_IP_rad,joint_spread_index_rad,joint_spread_middle_rad,joint_spread_ring_rad,joint_spread_pinky_rad,joint_index_MCP_rad,joint_index_PIP_rad,joint_index_DIP_rad,joint_middle_MCP_rad,joint_middle_PIP_rad,joint_middle_DIP_rad,joint_ring_MCP_rad,joint_ring_PIP_rad,joint_ring_DIP_rad,joint_pinky_MCP_rad,joint_pinky_PIP_rad,joint_pinky_DIP_rad,tip_thumb_x_m,tip_thumb_y_m,tip_thumb_z_m,ref_thumb_x_m,ref_thumb_y_m,ref_thumb_z_m,disp_thumb_x_m,disp_thumb_y_m,disp_thumb_z_m,force_1st_thumb_x_N,force_1st_thumb_y_N,force_1st_thumb_z_N,force_1st_thumb_mag_N,stiff_1st_thumb_00_Npm,stiff_1st_thumb_01_Npm,stiff_1st_thumb_02_Npm,stiff_1st_thumb_10_Npm,stiff_1st_thumb_11_Npm,stiff_1st_thumb_12_Npm,stiff_1st_thumb_20_Npm,stiff_1st_thumb_21_Npm,stiff_1st_thumb_22_Npm,stiff_1st_thumb_eig_0_Npm,stiff_1st_thumb_eig_1_Npm,stiff_1st_thumb_eig_2_Npm,force_2nd_thumb_x_N,force_2nd_thumb_y_N,force_2nd_thumb_z_N,force_2nd_thumb_mag_N,stiff_2nd_thumb_00_Npm,stiff_2nd_thumb_01_Npm,stiff_2nd_thumb_02_Npm,stiff_2nd_thumb_10_Npm,stiff_2nd_thumb_11_Npm,stiff_2nd_thumb_12_Npm,stiff_2nd_thumb_20_Npm,stiff_2nd_thumb_21_Npm,stiff_2nd_thumb_22_Npm,stiff_2nd_thumb_eig_0_Npm,stiff_2nd_thumb_eig_1_Npm,stiff_2nd_thumb_eig_2_Npm,tip_index_x_m,tip_index_y_m,tip_index_z_m,ref_index_x_m,ref_index_y_m,ref_index_z_m,disp_index_x_m,disp_index_y_m,disp_index_z_m,force_1st_index_x_N,force_1st_index_y_N,force_1st_index_z_N,force_1st_index_mag_N,stiff_1st_index_00_Npm,stiff_1st_index_01_Npm,stiff_1st_index_02_Npm,stiff_1st_index_10_Npm,stiff_1st_index_11_Npm,stiff_1st_index_12_Npm,stiff_1st_index_20_Npm,stiff_1st_index_21_Npm,stiff_1st_index_22_Npm,stiff_1st_index_eig_0_Npm,stiff_1st_index_eig_1_Npm,stiff_1st_index_eig_2_Npm,force_2nd_index_x_N,force_2nd_index_y_N,force_2nd_index_z_N,force_2nd_index_mag_N,stiff_2nd_index_00_Npm,stiff_2nd_index_01_Npm,stiff_2nd_index_02_Npm,stiff_2nd_index_10_Npm,stiff_2nd_index_11_Npm,stiff_2nd_index_12_Npm,stiff_2nd_index_20_Npm,stiff_2nd_index_21_Npm,stiff_2nd_index_22_Npm,stiff_2nd_index_eig_0_Npm,stiff_2nd_index_eig_1_Npm,stiff_2nd_index_eig_2_Npm,tip_middle_x_m,tip_middle_y_m,tip_middle_z_m,ref_middle_x_m,ref_middle_y_m,ref_middle_z_m,disp_middle_x_m,disp_middle_y_m,disp_middle_z_m,force_1st_middle_x_N,force_1st_middle_y_N,force_1st_middle_z_N,force_1st_middle_mag_N,stiff_1st_middle_00_Npm,stiff_1st_middle_01_Npm,stiff_1st_middle_02_Npm,stiff_1st_middle_10_Npm,stiff_1st_middle_11_Npm,stiff_1st_middle_12_Npm,stiff_1st_middle_20_Npm,stiff_1st_middle_21_Npm,stiff_1st_middle_22_Npm,stiff_1st_middle_eig_0_Npm,stiff_1st_middle_eig_1_Npm,stiff_1st_middle_eig_2_Npm,force_2nd_middle_x_N,force_2nd_middle_y_N,force_2nd_middle_z_N,force_2nd_middle_mag_N,stiff_2nd_middle_00_Npm,stiff_2nd_middle_01_Npm,stiff_2nd_middle_02_Npm,stiff_2nd_middle_10_Npm,stiff_2nd_middle_11_Npm,stiff_2nd_middle_12_Npm,stiff_2nd_middle_20_Npm,stiff_2nd_middle_21_Npm,stiff_2nd_middle_22_Npm,stiff_2nd_middle_eig_0_Npm,stiff_2nd_middle_eig_1_Npm,stiff_2nd_middle_eig_2_Npm,tip_ring_x_m,tip_ring_y_m,tip_ring_z_m,ref_ring_x_m,ref_ring_y_m,ref_ring_z_m,disp_ring_x_m,disp_ring_y_m,disp_ring_z_m,force_1st_ring_x_N,force_1st_ring_y_N,force_1st_ring_z_N,force_1st_ring_mag_N,stiff_1st_ring_00_Npm,stiff_1st_ring_01_Npm,stiff_1st_ring_02_Npm,stiff_1st_ring_10_Npm,stiff_1st_ring_11_Npm,stiff_1st_ring_12_Npm,stiff_1st_ring_20_Npm,stiff_1st_ring_21_Npm,stiff_1st_ring_22_Npm,stiff_1st_ring_eig_0_Npm,stiff_1st_ring_eig_1_Npm,stiff_1st_ring_eig_2_Npm,force_2nd_ring_x_N,force_2nd_ring_y_N,force_2nd_ring_z_N,force_2nd_ring_mag_N,stiff_2nd_ring_00_Npm,stiff_2nd_ring_01_Npm,stiff_2nd_ring_02_Npm,stiff_2nd_ring_10_Npm,stiff_2nd_ring_11_Npm,stiff_2nd_ring_12_Npm,stiff_2nd_ring_20_Npm,stiff_2nd_ring_21_Npm,stiff_2nd_ring_22_Npm,stiff_2nd_ring_eig_0_Npm,stiff_2nd_ring_eig_1_Npm,stiff_2nd_ring_eig_2_Npm,tip_pinky_x_m,tip_pinky_y_m,tip_pinky_z_m,ref_pinky_x_m,ref_pinky_y_m,ref_pinky_z_m,disp_pinky_x_m,disp_pinky_y_m,disp_pinky_z_m,force_1st_pinky_x_N,force_1st_pinky_y_N,force_1st_pinky_z_N,force_1st_pinky_mag_N,stiff_1st_pinky_00_Npm,stiff_1st_pinky_01_Npm,stiff_1st_pinky_02_Npm,stiff_1st_pinky_10_Npm,stiff_1st_pinky_11_Npm,stiff_1st_pinky_12_Npm,stiff_1st_pinky_20_Npm,stiff_1st_pinky_21_Npm,stiff_1st_pinky_22_Npm,stiff_1st_pinky_eig_0_Npm,stiff_1st_pinky_eig_1_Npm,stiff_1st_pinky_eig_2_Npm,force_2nd_pinky_x_N,force_2nd_pinky_y_N,force_2nd_pinky_z_N,force_2nd_pinky_mag_N,stiff_2nd_pinky_00_Npm,stiff_2nd_pinky_01_Npm,stiff_2nd_pinky_02_Npm,stiff_2nd_pinky_10_Npm,stiff_2nd_pinky_11_Npm,stiff_2nd_pinky_12_Npm,stiff_2nd_pinky_20_Npm,stiff_2nd_pinky_21_Npm,stiff_2nd_pinky_22_Npm,stiff_2nd_pinky_eig_0_Npm,stiff_2nd_pinky_eig_1_Npm,stiff_2nd_pinky_eig_2_Npm
9.6800,gentle,20.0,1,3.405437,-1.012427,-1.164291,-0.793068,-0.092039,1.684311,-1.923612,0.762388,-2.773437,1.613748,-2.327049,1.612214,-1.826971,0.023981,0.023981,0.000000,0.024071,0.023982,0.023981,0.009403,0.023981,-0.159099,0.111871,0.013927,0.098997,0.023981,1.265021,-0.573288,0.962224,0.687234,0.003068,0.000000,-0.003068,-0.004602,1.024061,0.882391,0.882391,0.463532,1.230451,1.230451,0.981159,1.067454,1.067454,0.980226,0.944659,0.944659,-0.033505,0.095974,-0.012449,0.006846,0.063448,-0.023261,-0.040351,0.032526,0.010812,0.286381,-1.214621,0.787646,1.475705,2.361798,-10.017032,6.495749,-10.017032,42.484977,-27.550250,6.495749,-27.550250,17.865521,-0.000000,0.000000,62.712296,0.286381,-1.214621,0.787646,1.475705,4.585086,-19.446605,12.610548,-19.446605,82.478377,-53.484786,12.610548,-53.484786,34.683300,0.000000,0.000000,121.746763,-0.013890,0.111965,0.056451,-0.014889,0.076233,0.042659,0.000999,0.035732,0.013792,-0.088819,-0.688484,-0.275909,0.747011,0.289865,2.246899,0.900441,2.246899,17.416892,6.979792,0.900441,6.979792,2.797141,-0.000000,0.000000,20.503899,-0.088819,-0.688484,-0.275909,0.747011,0.356235,2.761364,1.106612,2.761364,21.404782,8.577933,1.106612,8.577933,3.437593,-0.000000,0.000000,25.198610,0.001817,0.105958,0.080757,-0.000778,0.079333,0.039848,0.002595,0.026624,0.040910,-0.088428,-0.813047,-0.177450,0.836871,0.197189,1.813044,0.395702,1.813044,16.669926,3.638256,0.395702,3.638256,0.794059,-0.000000,0.000000,17.661174,-0.088428,-0.813047,-0.177450,0.836871,0.430998,3.962785,0.864888,3.962785,36.435602,7.952168,0.864888,7.952168,1.735582,-0.000000,0.000000,38.602182,0.014373,0.102281,0.048880,0.010504,0.074815,0.038517,0.003869,0.027466,0.010363,-0.047277,-0.594023,-0.003094,0.595909,0.137516,1.727835,0.009000,1.727835,21.709551,0.113080,0.009000,0.113080,0.000589,-0.000000,0.000000,21.847656,-0.047277,-0.594023,-0.003094,0.595909,0.197860,2.486036,0.012949,2.486036,31.236046,0.162701,0.012949,0.162701,0.000847,-0.000000,0.000000,31.434754,0.028105,0.091174,0.054260,0.024844,0.065421,0.045409,0.003261,0.025753,0.008851,-0.014500,-0.542861,-0.168290,0.568533,0.011475,0.429614,0.133183,0.429614,16.083817,4.986090,0.133183,4.986090,1.545721,-0.000000,0.000000,17.641013,-0.014500,-0.542861,-0.168290,0.568533,0.019291,0.722232,0.223897,0.722232,27.038812,8.382211,0.223897,8.382211,2.598541,-0.000000,0.000000,29.656644
9.7225,gentle,20.0,1,3.405437,-1.012427,-1.164291,-0.793068,-0.092039,1.684311,-1.922078,0.762388,-2.773437,1.613748,-2.328583,1.629088,-1.826971,0.023981,0.023981,0.000000,0.023999,0.023981,0.023981,0.010202,0.023981,-0.152821,0.042077,0.015728,0.377745,0.023981,1.265021,-0.573288,0.962224,0.687234,0.003068,0.000000,-0.003068,-0.004602,1.024061,0.881687,0.881687,0.463532,1.230451,1.230451,0.981159,1.068157,1.068157,0.990485,0.944659,0.944659,-0.033505,0.095974,-0.012449,0.006846,0.063448,-0.023261,-0.040351,0.032526,0.010812,0.286381,-1.214621,0.787646,1.475705,2.361798,-10.017032,6.495749,-10.017032,42.484977,-27.550250,6.495749,-27.550250,17.865521,-0.000000,0.000000,62.712296,0.286381,-1.214621,0.787646,1.475705,4.585086,-19.446605,12.610548,-19.446605,82.478377,-53.484786,12.610548,-53.484786,34.683300,0.000000,0.000000,121.746763,-0.013891,0.112001,0.056476,-0.014889,0.076233,0.042659,0.000998,0.035768,0.013817,-0.088657,-0.688395,-0.276981,0.747306,0.288441,2.239671,0.901148,2.239671,17.390446,6.997175,0.901148,6.997175,2.815365,0.000000,0.000000,20.494252,-0.088657,-0.688395,-0.276981,0.747306,0.354129,2.749716,1.106369,2.749716,21.350811,8.590657,1.106369,8.590657,3.456515,-0.000000,-0.000000,25.161454,0.001817,0.105958,0.080757,-0.000778,0.079333,0.039848,0.002595,0.026624,0.040910,-0.088428,-0.813047,-0.177450,0.836871,0.197189,1.813044,0.395702,1.813044,16.669926,3.638256,0.395702,3.638256,0.794059,-0.000000,0.000000,17.661174,-0.088428,-0.813047,-0.177450,0.836871,0.430998,3.962785,0.864888,3.962785,36.435602,7.952168,0.864888,7.952168,1.735582,-0.000000,0.000000,38.602182,0.014368,0.102241,0.048866,0.010504,0.074815,0.038517,0.003863,0.027426,0.010349,-0.047016,-0.593445,-0.002282,0.595309,0.136253,1.719830,0.006613,1.719830,21.708194,0.083474,0.006613,0.083474,0.000321,-0.000000,0.000000,21.844768,-0.047016,-0.593445,-0.002282,0.595309,0.196215,2.476681,0.009524,2.476681,31.261384,0.120209,0.009524,0.120209,0.000462,-0.000000,0.000000,31.458061,0.027858,0.090981,0.053812,0.024844,0.065421,0.045409,0.003014,0.025561,0.008403,-0.011413,-0.536534,-0.161134,0.560324,0.007319,0.344059,0.103329,0.344059,16.174801,4.857680,0.103329,4.857680,1.458878,-0.000000,0.000000,17.640997,-0.011413,-0.536534,-0.161134,0.560324,0.012279,0.577281,0.173371,0.577281,27.138998,8.150491,0.173371,8.150491,2.447788,-0.000000,0.000000,29.599065
9.7649,gentle,20.0,1,3.405437,-1.012427,-1.164291,-0.791534,-0.092039,1.684311,-1.922078,0.762388,-2.765767,1.613748,-2.328583,1.629088,-1.826971,0.023981,0.023981,0.000000,0.039604,0.023981,0.023981,0.009734,0.023981,0.100730,0.028121,0.008731,0.160691,0.023981,1.265021,-0.573288,0.962224,0.685905,0.003068,0.000000,-0.003068,-0.004602,1.024061,0.881687,0.881687,0.463532,1.227049,1.227049,0.981159,1.068157,1.068157,0.990485,0.944659,0.944659,-0.033501,0.095973,-0.012445,0.006846,0.063448,-0.023261,-0.040347,0.032525,0.010817,0.287517,-1.212325,0.787591,1.474007,2.381859,-10.043180,6.524584,-10.043180,42.347365,-27.511100,6.524584,-27.511100,17.872674,-0.000000,0.000000,62.601898,0.287517,-1.212325,0.787591,1.474007,4.613164,-19.451540,12.636755,-19.451540,82.017996,-53.283252,12.636755,-53.283252,34.615635,-0.000000,-0.000000,121.246794,-0.013891,0.112001,0.056476,-0.014889,0.076233,0.042659,0.000998,0.035768,0.013817,-0.088657,-0.688395,-0.276981,0.747306,0.288441,2.239671,0.901148,2.239671,17.390446,6.997175,0.901148,6.997175,2.815365,0.000000,0.000000,20.494252,-0.088657,-0.688395,-0.276981,0.747306,0.354129,2.749716,1.106369,2.749716,21.350811,8.590657,1.106369,8.590657,3.456515,-0.000000,-0.000000,25.161454,0.001829,0.106120,0.080874,-0.000778,0.079333,0.039848,0.002607,0.026787,0.041026,-0.089460,-0.820280,-0.184910,0.845608,0.199988,1.833732,0.413366,1.833732,16.813849,3.790230,0.413366,3.790230,0.854405,0.000000,0.000000,17.868243,-0.089460,-0.820280,-0.184910,0.845608,0.434109,3.980429,0.897281,3.980429,36.497330,8.227342,0.897281,8.227342,1.854633,-0.000000,0.000000,38.786072,0.014368,0.102241,0.048866,0.010504,0.074815,0.038517,0.003863,0.027426,0.010349,-0.047016,-0.593445,-0.002282,0.595309,0.136253,1.719830,0.006613,1.719830,21.708194,0.083474,0.006613,0.083474,0.000321,-0.000000,0.000000,21.844768,-0.047016,-0.593445,-0.002282,0.595309,0.196215,2.476681,0.009524,2.476681,31.261384,0.120209,0.009524,0.120209,0.000462,-0.000000,0.000000,31.458061,0.027858,0.090981,0.053812,0.024844,0.065421,0.045409,0.003014,0.025561,0.008403,-0.011413,-0.536534,-0.161134,0.560324,0.007319,0.344059,0.103329,0.344059,16.174801,4.857680,0.103329,4.857680,1.458878,-0.000000,0.000000,17.640997,-0.011413,-0.536534,-0.161134,0.560324,0.012279,0.577281,0.173371,0.577281,27.138998,8.150491,0.173371,8.150491,2.447788,-0.000000,0.000000,29.599065
9.8074,gentle,20.0,1,3.405437,-1.012427,-1.164291,-0.790000,-0.092039,1.684311,-1.923612,0.762388,-2.762699,1.613748,-2.328583,1.629088,-1.826971,0.023981,0.023981,0.000000,0.051741,0.023981,0.023981,0.005976,0.023981,0.124385,0.024928,0.010807,0.055256,0.023981,1.265021,-0.573288,0.962224,0.684575,0.003068,0.000000,-0.003068,-0.004602,1.024061,0.882391,0.882391,0.463532,1.225687,1.225687,0.981159,1.068157,1.068157,0.990485,0.944659,0.944659,-0.033497,0.095973,-0.012440,0.006846,0.063448,-0.023261,-0.040343,0.032524,0.010821,0.288650,-1.210029,0.787532,1.472310,2.401950,-10.069053,6.553316,-10.069053,42.209796,-27.471711,6.553316,-27.471711,17.879615,-0.000000,0.000000,62.491362,0.288650,-1.210029,0.787532,1.472310,4.641174,-19.455950,12.662659,-19.455950,81.559970,-53.082274,12.662659,-53.082274,34.547926,0.000000,0.000000,120.749069,-0.013890,0.111965,0.056451,-0.014889,0.076233,0.042659,0.000999,0.035732,0.013792,-0.088819,-0.688484,-0.275909,0.747011,0.289865,2.246899,0.900441,2.246899,17.416892,6.979792,0.900441,6.979792,2.797141,0.000000,0.000000,20.503899,-0.088819,-0.688484,-0.275909,0.747011,0.356235,2.761364,1.106612,2.761364,21.404780,8.577932,1.106612,8.577932,3.437593,-0.000000,0.000000,25.198607,0.001834,0.106185,0.080921,-0.000778,0.079333,0.039848,0.002612,0.026852,0.041073,-0.089869,-0.823112,-0.187914,0.849059,0.201101,1.841895,0.420500,1.841895,16.870017,3.851382,0.420500,3.851382,0.879261,-0.000000,0.000000,17.950379,-0.089869,-0.823112,-0.187914,0.849059,0.435315,3.987072,0.910239,3.987072,36.517816,8.336925,0.910239,8.336925,1.903299,0.000000,0.000000,38.856430,0.014368,0.102241,0.048866,0.010504,0.074815,0.038517,0.003863,0.027426,0.010349,-0.047016,-0.593445,-0.002282,0.595309,0.136253,1.719830,0.006613,1.719830,21.708194,0.083474,0.006613,0.083474,0.000321,-0.000000,0.000000,21.844768,-0.047016,-0.593445,-0.002282,0.595309,0.196215,2.476681,0.009524,2.476681,31.261383,0.120209,0.009524,0.120209,0.000462,-0.000000,0.000000,31.458060,0.027858,0.090981,0.053812,0.024844,0.065421,0.045409,0.003014,0.025561,0.008403,-0.011413,-0.536533,-0.161134,0.560324,0.007319,0.344059,0.103329,0.344059,16.174801,4.857680,0.103329,4.857680,1.458878,-0.000000,0.000000,17.640997,-0.011413,-0.536533,-0.161134,0.560324,0.012279,0.577281,0.173371,0.577281,27.138996,8.150491,0.173371,8.150491,2.447788,-0.000000,0.000000,29.599063
9.8497,gentle,20.0,1,3.405437,-1.012427,-1.164291,-0.790000,-0.092039,1.684311,-1.922078,0.762388,-2.758097,1.613748,-2.327049,1.629088,-1.826971,0.023981,0.023981,0.000000,0.030332,0.023981,0.023981,0.014687,0.023981,0.109649,0.024197,0.007536,0.031136,0.023981,1.265021,-0.573288,0.962224,0.684575,0.003068,0.000000,-0.003068,-0.004602,1.024061,0.881687,0.881687,0.463532,1.223646,1.223646,0.981159,1.067454,1.067454,0.990485,0.944659,0.944659,-0.033497,0.095973,-0.012440,0.006846,0.063448,-0.023261,-0.040343,0.032524,0.010821,0.288650,-1.210029,0.787532,1.472310,2.401950,-10.069053,6.553316,-10.069053,42.209796,-27.471711,6.553316,-27.471711,17.879615,-0.000000,0.000000,62.491362,0.288650,-1.210029,0.787532,1.472310,4.641174,-19.455950,12.662659,-19.455950,81.559970,-53.082274,12.662659,-53.082274,34.547926,0.000000,0.000000,120.749069,-0.013891,0.112001,0.056476,-0.014889,0.076233,0.042659,0.000998,0.035768,0.013817,-0.088657,-0.688395,-0.276981,0.747306,0.288441,2.239671,0.901148,2.239671,17.390446,6.997175,0.901148,6.997175,2.815365,-0.000000,0.000000,20.494252,-0.088657,-0.688395,-0.276981,0.747306,0.354129,2.749716,1.106369,2.749716,21.350811,8.590657,1.106369,8.590657,3.456515,-0.000000,0.000000,25.161455,0.001841,0.106283,0.080992,-0.000778,0.079333,0.039848,0.002619,0.026949,0.041144,-0.090476,-0.827295,-0.192442,0.854188,0.202762,1.854013,0.431273,1.854013,16.952737,3.943475,0.431273,3.943475,0.917315,-0.000000,0.000000,18.072813,-0.090476,-0.827295,-0.192442,0.854188,0.437082,3.996590,0.929670,3.996590,36.544044,8.500722,0.929670,8.500722,1.977402,-0.000000,0.000000,38.958528,0.014373,0.102281,0.048880,0.010504,0.074815,0.038517,0.003869,0.027466,0.010363,-0.047277,-0.594022,-0.003094,0.595909,0.137516,1.727835,0.009000,1.727835,21.709551,0.113080,0.009000,0.113080,0.000589,-0.000000,0.000000,21.847656,-0.047277,-0.594022,-0.003094,0.595909,0.197860,2.486036,0.012949,2.486036,31.236039,0.162701,0.012949,0.162701,0.000847,0.000000,0.000000,31.434747,0.027858,0.090981,0.053812,0.024844,0.065421,0.045409,0.003014,0.025561,0.008403,-0.011413,-0.536534,-0.161134,0.560324,0.007319,0.344059,0.103329,0.344059,16.174801,4.857680,0.103329,4.857680,1.458878,-0.000000,0.000000,17.640997,-0.011413,-0.536534,-0.161134,0.560324,0.012279,0.577281,0.173371,0.577281,27.138998,8.150491,0.173371,8.150491,2.447788,-0.000000,0.000000,29.599065
9.8921,gentle,20.0,1,3.405437,-1.012427,-1.164291,-0.790000,-0.092039,1.684311,-1.922078,0.762388,-2.751962,1.613748,-2.327049,1.629088,-1.826971,0.023981,0.023981,0.000000,0.025434,0.023981,0.023981,0.010180,0.023981,0.126431,0.024030,0.017343,0.025618,0.023981,1.265021,-0.573288,0.962224,0.684575,0.003068,0.000000,-0.003068,-0.004602,1.024061,0.881687,0.881687,0.463532,1.220923,1.220923,0.981159,1.067454,1.067454,0.990485,0.944659,0.944659,-0.033497,0.095973,-0.012440,0.006846,0.063448,-0.023261,-0.040343,0.032524,0.010821,0.288650,-1.210029,0.787532,1.472310,2.401950,-10.069053,6.553316,-10.069053,42.209796,-27.471711,6.553316,-27.471711,17.879615,-0.000000,0.000000,62.491362,0.288650,-1.210029,0.787532,1.472310,4.641174,-19.455950,12.662659,-19.455950,81.559970,-53.082274,12.662659,-53.082274,34.547926,0.000000,0.000000,120.749069,-0.013891,0.112001,0.056476,-0.014889,0.076233,0.042659,0.000998,0.035768,0.013817,-0.088657,-0.688395,-0.276981,0.747306,0.288441,2.239671,0.901148,2.239671,17.390446,6.997175,0.901148,6.997175,2.815365,-0.000000,0.000000,20.494252,-0.088657,-0.688395,-0.276981,0.747306,0.354129,2.749716,1.106369,2.749716,21.350811,8.590657,1.106369,8.590657,3.456515,-0.000000,0.000000,25.161455,0.001850,0.106412,0.081086,-0.000778,0.079333,0.039848,0.002628,0.027079,0.041238,-0.091276,-0.832750,-0.198516,0.860937,0.204960,1.869932,0.445767,1.869932,17.060118,4.066902,0.445767,4.066902,0.969495,-0.000000,0.000000,18.234573,-0.091276,-0.832750,-0.198516,0.860937,0.439359,4.008446,0.955560,4.008446,36.570623,8.717944,0.955560,8.717944,2.078240,-0.000000,0.000000,39.088223,0.014373,0.102281,0.048880,0.010504,0.074815,0.038517,0.003869,0.027466,0.010363,-0.047277,-0.594022,-0.003094,0.595909,0.137516,1.727835,0.009000,1.727835,21.709551,0.113080,0.009000,0.113080,0.000589,-0.000000,0.000000,21.847656,-0.047277,-0.594022,-0.003094,0.595909,0.197860,2.486036,0.012949,2.486036,31.236039,0.162701,0.012949,0.162701,0.000847,0.000000,0.000000,31.434747,0.027858,0.090981,0.053812,0.024844,0.065421,0.045409,0.003014,0.025561,0.008403,-0.011413,-0.536534,-0.161134,0.560324,0.007319,0.344059,0.103329,0.344059,16.174801,4.857680,0.103329,4.857680,1.458878,-0.000000,0.000000,17.640997,-0.011413,-0.536534,-0.161134,0.560324,0.012279,0.577281,0.173371,0.577281,27.138998,8.150491,0.173371,8.150491,2.447788,-0.000000,0.000000,29.599065
9.9352,gentle,20.0,1,3.405437,-1.012427,-1.164291,-0.790000,-0.092039,1.684311,-1.923612,0.762388,-2.745826,1.615282,-2.328583,1.632156,-1.826971,0.023981,0.023981,0.000000,0.024313,0.023981,0.023981,0.013949,0.023981,0.150522,0.035808,0.011117,0.043821,0.023981,1.265021,-0.573288,0.962224,0.684575,0.003068,0.000000,-0.003068,-0.004602,1.024061,0.882391,0.882391,0.463532,1.218201,1.218201,0.982091,1.068157,1.068157,0.992351,0.944659,0.944659,-0.033497,0.095973,-0.012440,0.006846,0.063448,-0.023261,-0.040343,0.032524,0.010821,0.288650,-1.210029,0.787532,1.472310,2.401950,-10.069053,6.553316,-10.069053,42.209796,-27.471711,6.553316,-27.471711,17.879615,-0.000000,0.000000,62.491362,0.288650,-1.210029,0.787532,1.472310,4.641174,-19.455950,12.662659,-19.455950,81.559970,-53.082274,12.662659,-53.082274,34.547926,0.000000,0.000000,120.749069,-0.013890,0.111965,0.056451,-0.014889,0.076233,0.042659,0.000999,0.035732,0.013792,-0.088819,-0.688484,-0.275909,0.747011,0.289865,2.246899,0.900441,2.246899,17.416892,6.979792,0.900441,6.979792,2.797141,-0.000000,0.000000,20.503899,-0.088819,-0.688484,-0.275909,0.747011,0.356235,2.761364,1.106612,2.761364,21.404779,8.577932,1.106612,8.577932,3.437593,-0.000000,0.000000,25.198607,0.001860,0.106541,0.081182,-0.000778,0.079333,0.039848,0.002638,0.027208,0.041334,-0.092066,-0.838065,-0.204632,0.867585,0.207139,1.885567,0.460403,1.885567,17.164102,4.191000,0.460403,4.191000,1.023327,-0.000000,0.000000,18.394568,-0.092066,-0.838065,-0.204632,0.867585,0.441546,4.019344,0.981413,4.019344,36.587636,8.933691,0.981413,8.933691,2.181361,-0.000000,0.000000,39.210543,0.014352,0.102214,0.048812,0.010504,0.074815,0.038517,0.003848,0.027399,0.010295,-0.046807,-0.592615,-0.001743,0.594464,0.135432,1.714673,0.005044,1.714673,21.709149,0.063862,0.005044,0.063862,0.000188,-0.000000,0.000000,21.844768,-0.046807,-0.592615,-0.001743,0.594464,0.194961,2.468362,0.007261,2.468362,31.251455,0.091933,0.007261,0.091933,0.000270,0.000000,0.000000,31.446686,0.027813,0.090946,0.053731,0.024844,0.065421,0.045409,0.002969,0.025525,0.008321,-0.010860,-0.535368,-0.159845,0.558826,0.006662,0.328432,0.098060,0.328432,16.191004,4.834143,0.098060,4.834143,1.443328,0.000000,0.000000,17.640994,-0.010860,-0.535368,-0.159845,0.558826,0.011174,0.550861,0.164470,0.550861,27.156282,8.108042,0.164470,8.108042,2.420816,-0.000000,0.000000,29.588272
