Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_d_Nmrad,Alpha
0.0008,descent,1.3181,45.1758,44.1211,0.0000,-2.7480,0.202596,0.020119,0.084997,0.000003,0.135819,2.0
0.0018,descent,1.3181,45.2637,44.1211,0.0000,-1.3740,0.202559,0.110111,0.084997,0.000003,0.135819,2.0
0.0030,descent,1.3181,45.2637,44.1211,0.0000,-1.3740,0.202559,0.110111,0.085001,-0.000001,0.135819,2.0
0.0041,descent,1.3181,45.2637,44.1211,1.3740,-1.3740,0.108111,0.110111,0.085001,-0.000001,0.135819,2.0
0.0052,descent,1.3181,45.2637,44.1211,1.3740,0.0000,0.108111,0.204491,0.085008,-0.000008,0.135819,2.0
0.0063,descent,1.3181,45.2637,44.1211,1.3740,0.0000,0.108111,0.204491,0.085008,-0.000008,0.135819,2.0
0.0074,descent,1.3181,45.3516,44.1211,1.3740,0.0000,0.108073,0.204495,0.084988,0.000012,0.135819,2.0
0.0085,descent,1.3181,45.3516,44.1211,2.7480,0.0000,0.018017,0.204495,0.084995,0.000005,0.135819,2.0
0.0096,descent,1.3181,45.4395,44.1211,2.7480,0.0000,0.017979,0.204500,0.084995,0.000005,0.135819,2.0
0.0107,descent,1.3181,45.4395,44.1211,2.7480,0.0000,0.017979,0.204500,0.084998,0.000002,0.135819,2.0
0.0118,descent,1.3181,45.5273,44.1211,4.1220,0.0000,0.003039,0.204504,0.084998,0.000002,0.135819,2.0
0.0129,descent,1.3181,45.6152,44.1211,5.4960,0.0000,0.002358,0.204509,0.084998,0.000002,0.135819,2.0
0.0140,descent,1.3181,45.7031,44.1211,6.8700,0.0000,0.002299,0.204514,0.084998,0.000002,0.135819,2.0
0.0152,descent,1.3181,45.7910,44.1211,9.6180,0.0000,0.002233,0.204518,0.084987,0.000013,0.135819,2.0
0.0163,descent,1.3181,45.8789,44.2090,10.9920,1.3740,0.002186,0.109887,0.084987,0.000013,0.135819,2.0
0.0174,descent,1.3181,45.9668,44.2090,12.3660,1.3740,0.002134,0.109891,0.084972,0.000028,0.135819,2.0
0.0185,descent,1.3181,46.1426,44.2090,15.1140,1.3740,0.002031,0.109900,0.085009,-0.000009,0.135819,2.0
0.0209,descent,1.3181,46.2305,44.2969,17.8620,2.7480,0.001969,0.019660,0.085000,0.000000,0.135819,2.0
0.0218,descent,1.3181,46.3184,44.2969,19.2360,4.1220,0.001917,0.004722,0.085000,0.000000,0.135819,2.0
0.0229,descent,1.3181,46.4941,44.3848,23.3580,4.1220,0.001804,0.004583,0.084995,0.000005,0.135819,2.0
0.0240,descent,1.3181,46.5820,44.4727,26.1060,5.4960,0.001743,0.003757,0.084995,0.000005,0.135819,2.0
0.0252,descent,1.3181,46.7578,44.5605,31.6020,8.2440,0.001615,0.003502,0.084986,0.000014,0.135819,2.0
0.0263,descent,1.3181,46.8457,44.6484,34.3500,10.9920,0.001554,0.003249,0.084986,0.000014,0.135819,2.0
0.0274,descent,1.3181,46.9336,44.7363,37.0980,10.9920,0.001492,0.003106,0.084974,0.000026,0.135819,2.0
0.0285,descent,1.3181,46.9336,44.8242,38.4720,12.3660,0.001483,0.002903,0.084980,0.000020,0.135819,2.0
0.0296,descent,1.3181,47.0215,44.8242,41.2200,13.7400,0.001416,0.002853,0.084980,0.000020,0.135819,2.0
0.0307,descent,1.3181,47.1094,44.9121,42.5940,15.1140,0.001369,0.002655,0.084984,0.000016,0.135819,2.0
0.0318,descent,1.3181,47.1094,45.0000,45.3420,17.8620,0.001345,0.002398,0.084984,0.000016,0.135819,2.0
0.0329,descent,1.3181,47.1973,45.0000,46.7160,19.2360,0.001294,0.002349,0.084982,0.000018,0.135819,2.0
0.0340,descent,1.3181,47.2852,45.0879,49.4640,20.6100,0.001232,0.002151,0.084982,0.000018,0.135819,2.0
0.0352,descent,1.3181,47.3730,45.1758,53.5860,24.7320,0.001157,0.001844,0.084969,0.000031,0.135819,2.0
0.0363,descent,1.3181,47.4609,45.1758,54.9600,27.4800,0.001105,0.001740,0.084984,0.000016,0.135819,2.0
0.0380,descent,1.3181,47.4609,45.1758,54.9600,27.4800,0.001105,0.001740,0.084984,0.000016,0.135819,2.0
0.0385,descent,1.3181,47.4609,45.2637,56.3340,27.4800,0.001095,0.001591,0.084966,0.000034,0.135819,2.0
0.0396,descent,1.3181,47.5488,45.2637,60.4560,30.2280,0.001015,0.001487,0.084966,0.000034,0.135819,2.0
0.0407,descent,1.3181,47.5488,45.2637,60.4560,30.2280,0.001015,0.001487,0.084967,0.000033,0.135819,2.0
0.0418,descent,1.3181,47.6367,45.3516,61.8300,31.6020,0.000968,0.001289,0.084967,0.000033,0.135819,2.0
0.0429,descent,1.3181,47.6367,45.3516,61.8300,32.9760,0.000968,0.001235,0.084986,0.000014,0.135819,2.0
0.0440,descent,1.3181,47.6367,45.3516,63.2040,34.3500,0.000954,0.001181,0.084986,0.000014,0.135819,2.0
0.0452,descent,1.3181,47.7246,45.3516,63.2040,35.7240,0.000916,0.001131,0.084987,0.000013,0.135819,2.0
0.0462,descent,1.3181,47.7246,45.3516,61.8300,35.7240,0.000930,0.001131,0.084987,0.000013,0.135819,2.0
0.0474,descent,1.3181,47.7246,45.3516,61.8300,37.0980,0.000930,0.001076,0.084956,0.000044,0.135819,2.0
0.0485,descent,1.3181,47.7246,45.2637,60.4560,35.7240,0.000940,0.001279,0.084979,0.000021,0.135819,2.0
0.0496,descent,1.3181,47.7246,45.2637,59.0820,35.7240,0.000954,0.001279,0.084979,0.000021,0.135819,2.0
0.0507,descent,1.3174,47.7246,45.2637,57.7080,35.7240,0.000972,0.001281,0.084956,0.000044,0.135869,2.0
0.0518,descent,1.3174,47.7246,45.2637,56.3340,34.3500,0.000986,0.001336,0.084956,0.000044,0.135869,2.0
0.0529,descent,1.3174,47.7246,45.2637,54.9600,34.3500,0.001001,0.001336,0.084953,0.000047,0.135869,2.0
