Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_d_Nmrad,Alpha
0.0009,descent,0.9516,52.5586,44.2090,32.9760,28.8540,0.001093,0.005925,0.084995,0.000005,0.174540,2.0
0.0011,descent,0.9516,52.5586,44.2090,30.2280,27.4800,0.001122,0.005980,0.084985,0.000015,0.174540,2.0
0.0021,descent,0.9516,52.5586,44.2090,26.1060,23.3580,0.001165,0.006143,0.084985,0.000015,0.174540,2.0
0.0033,descent,0.9516,52.4707,44.1211,21.9840,19.2360,0.001252,0.006494,0.084985,0.000015,0.174540,2.0
0.0044,descent,0.9516,52.4707,44.1211,19.2360,16.4880,0.001281,0.006603,0.084985,0.000015,0.174540,2.0
0.0055,descent,0.9516,52.4707,44.1211,19.2360,16.4880,0.001281,0.006603,0.085018,-0.000018,0.174540,2.0
0.0067,descent,0.9516,52.4707,44.1211,19.2360,16.4880,0.001281,0.006603,0.085018,-0.000018,0.174540,2.0
0.0079,descent,0.9516,52.4707,44.1211,19.2360,16.4880,0.001281,0.006603,0.085008,-0.000008,0.174540,2.0
0.0089,descent,0.9516,52.4707,44.1211,19.2360,16.4880,0.001281,0.006603,0.085008,-0.000008,0.174540,2.0
0.0100,descent,0.9516,52.4707,44.1211,17.8620,13.7400,0.001295,0.006712,0.084995,0.000005,0.174540,2.0
0.0111,descent,0.9516,52.3828,43.9453,8.2440,4.1220,0.001435,0.008110,0.084992,0.000008,0.174540,2.0
0.0121,descent,0.9516,52.3828,43.9453,8.2440,4.1220,0.001435,0.008110,0.084992,0.000008,0.174540,2.0
0.0132,descent,0.9516,52.3828,43.9453,2.7480,-1.3740,0.017016,0.113258,0.084994,0.000006,0.174540,2.0
0.0143,descent,0.9516,52.2949,43.9453,1.3740,-2.7480,0.107122,0.023266,0.084994,0.000006,0.174540,2.0
0.0155,descent,0.9516,52.2949,43.8574,0.0000,-4.1220,0.201565,0.008625,0.085008,-0.000008,0.174540,2.0
0.0166,descent,0.9516,52.2949,43.8574,-1.3740,-5.4960,0.107146,0.008051,0.085008,-0.000008,0.174540,2.0
0.0177,descent,0.9516,52.2949,43.8574,-1.3740,-6.8700,0.107146,0.008098,0.084989,0.000011,0.174540,2.0
0.0188,descent,0.9516,52.2070,43.7695,-2.7480,-8.2440,0.017162,0.008341,0.084989,0.000011,0.174540,2.0
0.0199,descent,0.9516,52.2070,43.7695,-4.1220,-9.6180,0.002288,0.008395,0.084981,0.000019,0.174540,2.0
0.0210,descent,0.9516,52.2070,43.6816,-5.4960,-10.9920,0.001669,0.008643,0.084991,0.000009,0.174540,2.0
0.0221,descent,0.9516,52.1191,43.6816,-6.8700,-12.3660,0.001725,0.008692,0.084991,0.000009,0.174540,2.0
0.0265,descent,0.9516,52.1191,43.6816,-6.8700,-12.3660,0.001725,0.008692,0.084990,0.000010,0.174540,2.0
0.0268,descent,0.9516,52.1191,43.6816,-6.8700,-12.3660,0.001725,0.008692,0.084990,0.000010,0.174540,2.0
0.0277,descent,0.9516,52.1191,43.5937,-8.2440,-13.7400,0.001735,0.008940,0.084985,0.000015,0.174540,2.0
0.0288,descent,0.9516,52.0312,43.4180,-12.3660,-17.8620,0.001818,0.009484,0.084985,0.000015,0.174540,2.0
0.0298,descent,0.9516,51.9434,43.3301,-13.7400,-20.6100,0.001876,0.009782,0.084987,0.000013,0.174540,2.0
0.0310,descent,0.9516,51.9434,43.3301,-13.7400,-20.6100,0.001876,0.009782,0.084979,0.000021,0.174540,2.0
0.0321,descent,0.9516,51.9434,43.3301,-15.1140,-21.9840,0.001891,0.009836,0.084979,0.000021,0.174540,2.0
0.0333,descent,0.9516,51.8555,43.1543,-16.4880,-24.7320,0.001944,0.010326,0.084961,0.000039,0.174540,2.0
0.0343,descent,0.9516,51.8555,43.1543,-17.8620,-24.7320,0.001959,0.010326,0.084961,0.000039,0.174540,2.0
0.0354,descent,0.9509,51.8555,43.0664,-17.8620,-26.1060,0.001960,0.010582,0.084980,0.000020,0.174655,2.0
0.0365,descent,0.9509,51.8555,43.0664,-17.8620,-27.4800,0.001960,0.010637,0.084980,0.000020,0.174655,2.0
0.0377,descent,0.9509,51.8555,42.9785,-17.8620,-28.8540,0.001956,0.010884,0.084961,0.000039,0.174655,2.0
0.0388,descent,0.9509,51.8555,42.9785,-17.8620,-28.8540,0.001956,0.010884,0.084961,0.000039,0.174655,2.0
0.0399,descent,0.9509,51.8555,42.8906,-17.8620,-30.2280,0.001951,0.011132,0.084965,0.000035,0.174655,2.0
0.0410,descent,0.9509,51.8555,42.8906,-17.8620,-30.2280,0.001951,0.011132,0.084968,0.000032,0.174655,2.0
0.0421,descent,0.9509,51.8555,42.8027,-17.8620,-31.6020,0.001946,0.011380,0.084968,0.000032,0.174655,2.0
0.0432,descent,0.9509,51.8555,42.6270,-16.4880,-34.3500,0.001922,0.011875,0.084962,0.000038,0.174655,2.0
0.0443,descent,0.9509,51.8555,42.6270,-16.4880,-34.3500,0.001922,0.011875,0.084962,0.000038,0.174655,2.0
0.0454,descent,0.9509,51.8555,42.6270,-16.4880,-35.7240,0.001922,0.011929,0.084965,0.000035,0.174655,2.0
0.0465,descent,0.9509,51.8555,42.5391,-16.4880,-37.0980,0.001918,0.012177,0.084965,0.000035,0.174655,2.0
0.0477,descent,0.9509,51.8555,42.4512,-15.1140,-37.0980,0.001899,0.012370,0.084961,0.000039,0.174655,2.0
0.0488,descent,0.9509,51.8555,42.4512,-15.1140,-38.4720,0.001899,0.012425,0.084961,0.000039,0.174655,2.0
0.0499,descent,0.9509,51.8555,42.3633,-15.1140,-39.8460,0.001894,0.012672,0.084966,0.000034,0.174655,2.0
0.0510,descent,0.9509,51.8555,42.2754,-13.7400,-41.2200,0.001875,0.012920,0.084952,0.000048,0.174655,2.0
0.0521,descent,0.9509,51.8555,42.1875,-13.7400,-41.2200,0.001870,0.013113,0.084952,0.000048,0.174655,2.0
0.0532,descent,0.9509,51.8555,42.0996,-12.3660,-43.9680,0.001851,0.013415,0.084941,0.000059,0.174655,2.0
0.0543,descent,0.9509,51.8555,42.0996,-10.9920,-43.9680,0.001837,0.013415,0.084941,0.000059,0.174655,2.0
0.0554,descent,0.9509,51.7676,42.0996,-10.9920,-45.3420,0.001886,0.013465,0.084952,0.000048,0.174655,2.0
0.0565,descent,0.9509,51.7676,42.0117,-10.9920,-46.7160,0.001882,0.013713,0.084952,0.000048,0.174655,2.0
0.0577,descent,0.9509,51.7676,42.0117,-10.9920,-46.7160,0.001882,0.013713,0.084947,0.000053,0.174655,2.0
0.0588,descent,0.9509,51.7676,41.9238,-9.6180,-46.7160,0.001863,0.013906,0.084947,0.000053,0.174655,2.0
0.0598,descent,0.9509,51.7676,41.8359,-9.6180,-48.0900,0.001858,0.014154,0.084956,0.000044,0.174655,2.0
0.0610,descent,0.9509,51.6797,41.7480,-9.6180,-48.0900,0.001902,0.014342,0.084930,0.000070,0.174655,2.0
0.0621,descent,0.9509,51.6797,41.6602,-9.6180,-49.4640,0.001898,0.014590,0.084930,0.000070,0.174655,2.0
0.0632,descent,0.9509,51.6797,41.5723,-8.2440,-50.8380,0.001879,0.014838,0.084927,0.000073,0.174655,2.0
0.0643,descent,0.9509,51.6797,41.4844,-8.2440,-52.2120,0.001874,0.015086,0.084927,0.000073,0.174655,2.0
0.0654,descent,0.9509,51.5918,41.3965,-8.2440,-52.2120,0.001919,0.015274,0.084930,0.000070,0.174655,2.0
0.0665,descent,0.9509,51.5918,41.3965,-8.2440,-53.5860,0.001919,0.015329,0.084930,0.000070,0.174655,2.0
0.0677,descent,0.9509,51.5918,41.3086,-8.2440,-53.5860,0.001914,0.015522,0.084934,0.000066,0.174655,2.0
0.0689,descent,0.9509,51.5918,41.2207,-8.2440,-54.9600,0.001909,0.015770,0.084934,0.000066,0.174655,2.0
0.0699,descent,0.9509,51.5918,41.1328,-8.2440,-54.9600,0.001905,0.015963,0.084934,0.000066,0.174655,2.0
0.0710,descent,0.9509,51.5039,41.0449,-8.2440,-56.3340,0.001949,0.016206,0.084912,0.000088,0.174655,2.0
0.0721,descent,0.9509,51.5039,41.0449,-8.2440,-56.3340,0.001949,0.016206,0.084912,0.000088,0.174655,2.0
0.0732,descent,0.9509,51.4160,40.8691,-9.6180,-59.0820,0.002003,0.016697,0.084917,0.000083,0.174655,2.0
0.0745,descent,0.9509,51.4160,40.7812,-9.6180,-59.0820,0.001999,0.016890,0.084917,0.000083,0.174655,2.0
0.0756,descent,0.9509,51.4160,40.7812,-9.6180,-59.0820,0.001999,0.016890,0.084914,0.000086,0.174655,2.0
0.0766,descent,0.9509,51.3281,40.6934,-10.9920,-59.0820,0.002058,0.017079,0.084914,0.000086,0.174655,2.0
0.0778,descent,0.9509,51.3281,40.6934,-10.9920,-59.0820,0.002058,0.017079,0.084911,0.000089,0.174655,2.0
0.0789,descent,0.9509,51.3281,40.6934,-10.9920,-59.0820,0.002058,0.017079,0.084900,0.000100,0.174655,2.0
0.0799,descent,0.9509,51.3281,40.6055,-12.3660,-60.4560,0.002067,0.017327,0.084900,0.000100,0.174655,2.0
