Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_d_Nmrad,Alpha
0.0008,descent,1.3230,46.2305,44.2969,-15.1140,-5.4960,0.002287,0.004449,0.084997,0.000003,0.135468,2.0
0.0019,descent,1.3230,46.2305,44.2969,-15.1140,-5.4960,0.002287,0.004449,0.084997,0.000003,0.135468,2.0
0.0030,descent,1.3230,46.2305,44.2969,-13.7400,-4.1220,0.002273,0.005023,0.084995,0.000005,0.135468,2.0
0.0041,descent,1.3230,46.2305,44.2969,-13.7400,-4.1220,0.002273,0.005023,0.084995,0.000005,0.135468,2.0
0.0052,descent,1.3230,46.2305,44.2969,-13.7400,-4.1220,0.002273,0.005023,0.085000,0.000000,0.135468,2.0
0.0063,descent,1.3230,46.1426,44.2090,-13.7400,-4.1220,0.002305,0.005167,0.085000,0.000000,0.135468,2.0
0.0074,descent,1.3230,46.1426,44.2090,-13.7400,-4.1220,0.002305,0.005167,0.084996,0.000004,0.135468,2.0
0.0085,descent,1.3230,46.1426,44.2090,-12.3660,-4.1220,0.002291,0.005167,0.084996,0.000004,0.135468,2.0
0.0096,descent,1.3230,46.1426,44.2090,-12.3660,-2.7480,0.002291,0.020001,0.085003,-0.000003,0.135468,2.0
0.0107,descent,1.3230,46.1426,44.2969,-12.3660,-2.7480,0.002296,0.019853,0.084985,0.000015,0.135468,2.0
0.0119,descent,1.3230,46.1426,44.2969,-10.9920,-1.3740,0.002281,0.109840,0.084985,0.000015,0.135468,2.0
0.0130,descent,1.3230,46.1426,44.2969,-10.9920,-1.3740,0.002281,0.109840,0.084978,0.000022,0.135468,2.0
0.0142,descent,1.3230,46.1426,44.2969,-10.9920,-1.3740,0.002281,0.109840,0.084978,0.000022,0.135468,2.0
0.0153,descent,1.3230,46.1426,44.2090,-9.6180,-1.3740,0.002262,0.109988,0.084974,0.000026,0.135468,2.0
0.0164,descent,1.3230,46.1426,44.2090,-9.6180,-1.3740,0.002262,0.109988,0.084974,0.000026,0.135468,2.0
0.0174,descent,1.3230,46.1426,44.2090,-9.6180,-1.3740,0.002262,0.109988,0.084996,0.000004,0.135468,2.0
0.0185,descent,1.3230,46.1426,44.2090,-8.2440,-1.3740,0.002248,0.109988,0.084996,0.000004,0.135468,2.0
0.0196,descent,1.3230,45.9668,44.2090,-8.2440,-1.3740,0.002323,0.109979,0.084984,0.000016,0.135468,2.0
0.0207,descent,1.3230,45.9668,44.2090,-8.2440,-1.3740,0.002323,0.109979,0.084979,0.000021,0.135468,2.0
0.0219,descent,1.3230,45.9668,44.2090,-8.2440,-1.3740,0.002323,0.109979,0.084979,0.000021,0.135468,2.0
0.0230,descent,1.3230,45.9668,44.2090,-8.2440,-1.3740,0.002323,0.109979,0.084985,0.000015,0.135468,2.0
0.0241,descent,1.3230,45.9668,44.2090,-8.2440,-1.3740,0.002323,0.109979,0.084985,0.000015,0.135468,2.0
0.0252,descent,1.3230,45.9668,44.2090,-8.2440,-1.3740,0.002323,0.109979,0.084993,0.000007,0.135468,2.0
0.0263,descent,1.3230,45.9668,44.2090,-8.2440,-1.3740,0.002323,0.109979,0.084993,0.000007,0.135468,2.0
0.0274,descent,1.3230,45.9668,44.2090,-6.8700,-1.3740,0.002309,0.109979,0.084982,0.000018,0.135468,2.0
0.0285,descent,1.3230,45.8789,44.2090,-6.8700,-1.3740,0.002346,0.109974,0.084982,0.000018,0.135468,2.0
0.0296,descent,1.3230,45.8789,44.2090,-6.8700,-1.3740,0.002346,0.109974,0.084977,0.000023,0.135468,2.0
0.0308,descent,1.3230,45.8789,44.2090,-6.8700,-1.3740,0.002346,0.109974,0.084980,0.000020,0.135468,2.0
0.0319,descent,1.3230,45.8789,44.2090,-6.8700,-1.3740,0.002346,0.109974,0.084980,0.000020,0.135468,2.0
0.0330,descent,1.3230,45.7910,44.2969,-8.2440,-1.3740,0.002402,0.109822,0.084968,0.000032,0.135468,2.0
