Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Offset_mm
0.0007,descent,0.1917,30.0586,32.6074,-24.7320,90.6840,0.004215,0.012047,0.085009,-0.000009,0.1000,+0
0.0018,descent,0.1917,30.0586,32.6953,-24.7320,87.9360,0.004219,0.012047,0.085009,-0.000009,0.1000,+0
0.0029,descent,0.1917,30.0586,32.6953,-24.7320,86.5620,0.004219,0.012102,0.084999,0.000001,0.1000,+0
0.0040,descent,0.2141,29.9707,32.7832,-24.7320,83.8140,0.004250,0.012099,0.084999,0.000001,0.1000,+0
0.0053,descent,0.2141,29.9707,32.7832,-26.1060,82.4400,0.004264,0.012153,0.085027,-0.000027,0.1000,+0
0.0063,descent,0.2141,29.9707,32.7832,-24.7320,81.0660,0.004250,0.012207,0.085027,-0.000027,0.1000,+0
0.0074,descent,0.2141,29.9707,32.7832,-24.7320,78.3180,0.004250,0.012316,0.084997,0.000003,0.1000,+0
0.0087,descent,0.2141,29.8828,32.8711,-24.7320,76.9440,0.004281,0.012259,0.084999,0.000001,0.1000,+0
0.0096,descent,0.2141,29.8828,32.8711,-24.7320,74.1960,0.004281,0.012367,0.084999,0.000001,0.1000,+0
0.0106,descent,0.2141,29.7949,32.8711,-24.7320,72.8220,0.004309,0.012418,0.084999,0.000001,0.1000,+0
0.0118,descent,0.2141,29.7949,32.8711,-24.7320,67.3260,0.004309,0.012636,0.085013,-0.000013,0.1000,+0
0.0129,descent,0.2141,29.7070,32.9590,-24.7320,64.5780,0.004340,0.012633,0.085001,-0.000001,0.1000,+0
0.0140,descent,0.2141,29.7070,32.9590,-26.1060,63.2040,0.004355,0.012687,0.085001,-0.000001,0.1000,+0
0.0153,descent,0.2141,29.7070,32.9590,-26.1060,60.4560,0.004355,0.012796,0.084994,0.000006,0.1000,+0
0.0162,descent,0.2141,29.6191,32.9590,-26.1060,57.7080,0.004382,0.012901,0.084994,0.000006,0.1000,+0
0.0173,descent,0.2141,29.6191,32.9590,-26.1060,56.3340,0.004382,0.012955,0.084999,0.000001,0.1000,+0
0.0184,descent,0.2141,29.6191,32.9590,-26.1060,53.5860,0.004382,0.013064,0.084999,0.000001,0.1000,+0
0.0195,descent,0.2141,29.5312,32.8711,-27.4800,50.8380,0.004420,0.013278,0.084985,0.000015,0.1000,+0
0.0208,descent,0.2141,29.4434,32.8711,-27.4800,45.3420,0.004448,0.013492,0.085022,-0.000022,0.1000,+0
0.0218,descent,0.2141,29.4434,32.8711,-27.4800,42.5940,0.004448,0.013600,0.085022,-0.000022,0.1000,+0
0.0229,descent,0.2141,29.4434,32.8711,-27.4800,39.8460,0.004448,0.013709,0.085016,-0.000016,0.1000,+0
0.0240,descent,0.2141,29.4434,32.8711,-27.4800,37.0980,0.004448,0.013818,0.085016,-0.000016,0.1000,+0
0.0251,descent,0.2141,29.3555,32.8711,-27.4800,35.7240,0.004476,0.013869,0.084994,0.000006,0.1000,+0
0.0262,descent,0.2141,29.3555,32.8711,-27.4800,32.9760,0.004476,0.013978,0.084994,0.000006,0.1000,+0
0.0273,descent,0.2141,29.3555,32.8711,-27.4800,30.2280,0.004476,0.014087,0.084994,0.000006,0.1000,+0
0.0284,descent,0.2141,29.2676,32.7832,-27.4800,28.8540,0.004500,0.014246,0.084994,0.000006,0.1000,+0
0.0295,descent,0.2141,29.2676,32.7832,-27.4800,26.1060,0.004500,0.014355,0.084999,0.000001,0.1000,+0
0.0307,descent,0.2141,29.1797,32.7832,-28.8540,21.9840,0.004542,0.014514,0.084999,0.000001,0.1000,+0
0.0318,descent,0.2141,29.1797,32.7832,-28.8540,19.2360,0.004542,0.014623,0.085004,-0.000004,0.1000,+0
0.0329,descent,0.2141,29.0918,32.7832,-28.8540,17.8620,0.004569,0.014674,0.084998,0.000002,0.1000,+0
0.0340,descent,0.2141,29.0918,32.6953,-28.8540,15.1140,0.004565,0.014891,0.084998,0.000002,0.1000,+0
0.0351,descent,0.2141,29.0918,32.6953,-28.8540,12.3660,0.004565,0.015000,0.085001,-0.000001,0.1000,+0
0.0363,descent,0.2141,29.0039,32.6953,-28.8540,10.9920,0.004593,0.015050,0.085001,-0.000001,0.1000,+0
0.0374,descent,0.2141,29.0039,32.6953,-28.8540,8.2440,0.004593,0.015159,0.084988,0.000012,0.1000,+0
0.0387,descent,0.2141,28.9160,32.6953,-28.8540,6.8700,0.004621,0.015210,0.084988,0.000012,0.1000,+0
0.0395,descent,0.2141,28.9160,32.6074,-30.2280,5.4960,0.004631,0.015380,0.084996,0.000004,0.1000,+0
0.0407,descent,0.2141,28.8281,32.6074,-30.2280,1.3740,0.004659,0.121099,0.084996,0.000004,0.1000,+0
0.0418,descent,0.2141,28.8281,32.6074,-30.2280,0.0000,0.004659,0.215587,0.084991,0.000009,0.1000,+0
0.0429,descent,0.2141,28.8281,32.5195,-30.2280,-1.3740,0.004655,0.121316,0.084991,0.000009,0.1000,+0
0.0440,descent,0.2141,28.7402,32.5195,-30.2280,-2.7480,0.004683,0.031325,0.084991,0.000009,0.1000,+0
0.0451,descent,0.2141,28.7402,32.5195,-30.2280,-4.1220,0.004683,0.016491,0.084986,0.000014,0.1000,+0
0.0462,descent,0.2141,28.7402,32.5195,-30.2280,-5.4960,0.004683,0.015917,0.084986,0.000014,0.1000,+0
0.0473,descent,0.2141,28.6523,32.4316,-30.2280,-6.8700,0.004707,0.016068,0.084977,0.000023,0.1000,+0
0.0484,descent,0.2141,28.6523,32.4316,-30.2280,-8.2440,0.004707,0.016123,0.084977,0.000023,0.1000,+0
0.0495,descent,0.2141,28.5645,32.4316,-30.2280,-9.6180,0.004735,0.016174,0.084978,0.000022,0.1000,+0
0.0507,descent,0.2141,28.5645,32.3438,-30.2280,-10.9920,0.004731,0.016337,0.084978,0.000022,0.1000,+0
0.0521,descent,0.2141,28.4766,32.3438,-31.6020,-12.3660,0.004773,0.016387,0.084977,0.000023,0.1000,+0
0.0529,descent,0.2141,28.4766,32.3438,-30.2280,-12.3660,0.004759,0.016387,0.084963,0.000037,0.1000,+0
0.0540,descent,0.2141,28.3887,32.3438,-31.6020,-12.3660,0.004801,0.016384,0.084963,0.000037,0.1000,+0
0.0551,descent,0.2141,28.3887,32.3438,-31.6020,-13.7400,0.004801,0.016438,0.084965,0.000035,0.1000,+0
0.0562,descent,0.2141,28.3887,32.3438,-31.6020,-13.7400,0.004801,0.016438,0.084965,0.000035,0.1000,+0
0.0573,descent,0.2141,28.3008,32.2559,-31.6020,-13.7400,0.004825,0.016543,0.084959,0.000041,0.1000,+0
0.0584,descent,0.2141,28.3008,32.2559,-31.6020,-15.1140,0.004825,0.016597,0.084959,0.000041,0.1000,+0
0.0595,descent,0.2141,28.3008,32.2559,-31.6020,-15.1140,0.004825,0.016597,0.084962,0.000038,0.1000,+0
0.0611,descent,0.2141,28.2129,32.2559,-31.6020,-15.1140,0.004852,0.016594,0.084959,0.000041,0.1000,+0
0.0618,descent,0.2141,28.1250,32.2559,-31.6020,-15.1140,0.004880,0.016590,0.084959,0.000041,0.1000,+0
0.0629,descent,0.2141,28.1250,32.2559,-31.6020,-15.1140,0.004880,0.016590,0.084973,0.000027,0.1000,+0
0.0640,descent,0.2141,28.0371,32.2559,-32.9760,-15.1140,0.004922,0.016586,0.084973,0.000027,0.1000,+0
0.0651,descent,0.2141,28.0371,32.2559,-32.9760,-15.1140,0.004922,0.016586,0.084940,0.000060,0.1000,+0
0.0662,descent,0.2141,28.0371,32.2559,-32.9760,-15.1140,0.004922,0.016586,0.084940,0.000060,0.1000,+0
0.0673,descent,0.2141,27.9492,32.2559,-32.9760,-15.1140,0.004950,0.016583,0.084939,0.000061,0.1000,+0
0.0684,descent,0.2141,27.9492,32.2559,-32.9760,-15.1140,0.004950,0.016583,0.084939,0.000061,0.1000,+0
0.0695,descent,0.2141,27.9492,32.2559,-32.9760,-13.7400,0.004950,0.016528,0.084930,0.000070,0.1000,+0
0.0708,descent,0.2141,27.8613,32.1680,-32.9760,-13.7400,0.004974,0.016633,0.084943,0.000057,0.1000,+0
0.0718,descent,0.2141,27.8613,32.1680,-31.6020,-13.7400,0.004959,0.016633,0.084943,0.000057,0.1000,+0
0.0729,descent,0.2141,27.7734,32.1680,-31.6020,-13.7400,0.004987,0.016630,0.084913,0.000087,0.1000,+0
0.0740,descent,0.2141,27.7734,32.1680,-31.6020,-13.7400,0.004987,0.016630,0.084913,0.000087,0.1000,+0
0.0751,descent,0.2141,27.6855,32.1680,-32.9760,-13.7400,0.005029,0.016626,0.084924,0.000076,0.1000,+0
0.0762,descent,0.2141,27.6855,32.1680,-32.9760,-12.3660,0.005029,0.016572,0.084924,0.000076,0.1000,+0
0.0773,descent,0.2141,27.6855,32.1680,-32.9760,-12.3660,0.005029,0.016572,0.084907,0.000093,0.1000,+0
0.0784,descent,0.2141,27.5977,32.1680,-32.9760,-12.3660,0.005057,0.016568,0.084907,0.000093,0.1000,+0
0.0795,descent,0.2141,27.5977,32.1680,-32.9760,-10.9920,0.005057,0.016513,0.084907,0.000093,0.1000,+0
0.0807,descent,0.2141,27.5098,32.1680,-32.9760,-9.6180,0.005085,0.016455,0.084907,0.000093,0.1000,+0
0.0818,descent,0.2141,27.5098,32.1680,-32.9760,-9.6180,0.005085,0.016455,0.084914,0.000086,0.1000,+0
0.0829,descent,0.2141,27.4219,32.1680,-32.9760,-9.6180,0.005112,0.016452,0.084894,0.000106,0.1000,+0
0.0840,descent,0.2141,27.4219,32.0801,-32.9760,-8.2440,0.005109,0.016506,0.084894,0.000106,0.1000,+0
0.0851,descent,0.2141,27.4219,32.0801,-32.9760,-8.2440,0.005109,0.016506,0.084905,0.000095,0.1000,+0
0.0863,descent,0.2141,27.4219,32.0801,-32.9760,-8.2440,0.005109,0.016506,0.084905,0.000095,0.1000,+0
0.0874,descent,0.2141,27.3340,32.0801,-32.9760,-8.2440,0.005136,0.016502,0.084898,0.000102,0.1000,+0
0.0887,descent,0.2141,27.3340,32.0801,-32.9760,-8.2440,0.005136,0.016502,0.084898,0.000102,0.1000,+0
0.0896,descent,0.2141,27.2461,32.0801,-32.9760,-8.2440,0.005164,0.016499,0.084869,0.000131,0.1000,+0
0.0908,descent,0.2141,27.2461,31.9922,-32.9760,-6.8700,0.005161,0.016553,0.084896,0.000104,0.1000,+0
0.0918,descent,0.2141,27.1582,31.9922,-32.9760,-6.8700,0.005188,0.016549,0.084896,0.000104,0.1000,+0
0.0929,descent,0.2141,27.1582,31.9922,-32.9760,-6.8700,0.005188,0.016549,0.084876,0.000124,0.1000,+0
0.0940,descent,0.2568,27.1582,31.9922,-31.6020,-6.8700,0.005174,0.016549,0.084876,0.000124,0.1000,+0
0.0952,descent,0.2568,27.0703,31.9922,-31.6020,-6.8700,0.005202,0.016546,0.084880,0.000120,0.1000,+0
0.0963,descent,0.2568,27.0703,31.9922,-31.6020,-6.8700,0.005202,0.016546,0.084880,0.000120,0.1000,+0
0.0975,descent,0.2568,26.9824,31.9922,-31.6020,-6.8700,0.005229,0.016542,0.084875,0.000125,0.1000,+0
0.0985,descent,0.2568,26.9824,31.9043,-31.6020,-8.2440,0.005226,0.016705,0.084875,0.000125,0.1000,+0
